assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_019252525.1	PRJNA224116	SAMN18592158	na	na	na	na	47917	47917	Serratia fonticola	strain=R28	na	latest	Complete Genome	Major	Full	2021-07-14	ASM1925252v1		GCA_019252525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/252/525/GCF_019252525.1_ASM1925252v1	./Development/ThreeFold/data/external/Serratia/GCF_019252525.1_ASM1925252v1_genomic.fna.gz
GCF_031199525.1	PRJNA224116	SAMN37198867	na	na	na	na	47917	47917	Serratia fonticola	strain=NEB369	na	latest	Complete Genome	Major	Full	2023-09-06	ASM3119952v1		GCA_031199525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/199/525/GCF_031199525.1_ASM3119952v1	./Development/ThreeFold/data/external/Serratia/GCF_031199525.1_ASM3119952v1_genomic.fna.gz
GCF_900187015.1	PRJNA224116	SAMEA4384070	na	na	reference genome	assembly from type material	61651	61651	Serratia ficaria	strain=NCTC12148	na	latest	Complete Genome	Major	Full	2017-08-15	50465_F01		GCA_900187015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/015/GCF_900187015.1_50465_F01	./Development/ThreeFold/data/external/Serratia/GCF_900187015.1_50465_F01_genomic.fna.gz
GCF_001572725.1	PRJNA224116	SAMN04481172	na	na	na	na	61652	61652	Serratia rubidaea	strain=1122	na	latest	Complete Genome	Major	Full	2016-02-25	ASM157272v1		GCA_001572725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/572/725/GCF_001572725.1_ASM157272v1	./Development/ThreeFold/data/external/Serratia/GCF_001572725.1_ASM157272v1_genomic.fna.gz
GCF_016026735.1	PRJNA224116	SAMN13450456	na	na	reference genome	assembly from type material	61652	61652	Serratia rubidaea	strain=FDAARGOS_926	na	latest	Complete Genome	Major	Full	2020-12-14	ASM1602673v1		GCA_016026735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/026/735/GCF_016026735.1_ASM1602673v1	./Development/ThreeFold/data/external/Serratia/GCF_016026735.1_ASM1602673v1_genomic.fna.gz
GCF_021498225.1	PRJNA224116	SAMN12405233	na	na	na	na	61652	61652	Serratia rubidaea	strain=H469	na	latest	Complete Genome	Major	Full	2022-01-18	ASM2149822v1		GCA_021498225.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/498/225/GCF_021498225.1_ASM2149822v1	./Development/ThreeFold/data/external/Serratia/GCF_021498225.1_ASM2149822v1_genomic.fna.gz
GCF_021498245.1	PRJNA224116	SAMN12405232	na	na	na	na	61652	61652	Serratia rubidaea	strain=H440	na	latest	Complete Genome	Major	Full	2022-01-18	ASM2149824v1		GCA_021498245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/498/245/GCF_021498245.1_ASM2149824v1	./Development/ThreeFold/data/external/Serratia/GCF_021498245.1_ASM2149824v1_genomic.fna.gz
GCF_027557545.1	PRJNA224116	SAMN31452408	na	na	na	na	61652	61652	Serratia rubidaea	strain=AO4-P6	na	latest	Complete Genome	Major	Full	2023-01-03	ASM2755754v1		GCA_027557545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/557/545/GCF_027557545.1_ASM2755754v1	./Development/ThreeFold/data/external/Serratia/GCF_027557545.1_ASM2755754v1_genomic.fna.gz
GCF_042847125.1	PRJNA224116	SAMD00773217	na	na	na	na	61652	61652	Serratia rubidaea	strain=SR19	GGE1	latest	Complete Genome	Major	Full	2024-10-15	ASM4284712v1		GCA_042847125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/847/125/GCF_042847125.1_ASM4284712v1	./Development/ThreeFold/data/external/Serratia/GCF_042847125.1_ASM4284712v1_genomic.fna.gz
GCF_900638005.1	PRJNA224116	SAMEA80460418	na	na	na	na	61652	61652	Serratia rubidaea	strain=NCTC10036	na	latest	Complete Genome	Major	Full	2018-12-20	53550_B01		GCA_900638005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/005/GCF_900638005.1_53550_B01	./Development/ThreeFold/data/external/Serratia/GCF_900638005.1_53550_B01_genomic.fna.gz
GCF_001663115.1	PRJNA224116	SAMN03841799	na	na	na	na	82996	82996	Serratia plymuthica	strain=3Rp8	na	latest	Complete Genome	Major	Full	2016-06-15	ASM166311v1		GCA_001663115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/115/GCF_001663115.1_ASM166311v1	./Development/ThreeFold/data/external/Serratia/GCF_001663115.1_ASM166311v1_genomic.fna.gz
GCF_001663135.1	PRJNA224116	SAMN03841798	na	na	na	na	82996	82996	Serratia plymuthica	strain=3Re4-18	na	latest	Complete Genome	Major	Full	2016-06-15	ASM166313v1		GCA_001663135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/135/GCF_001663135.1_ASM166313v1	./Development/ThreeFold/data/external/Serratia/GCF_001663135.1_ASM166313v1_genomic.fna.gz
GCF_013122215.1	PRJNA224116	SAMN14852675	na	na	na	na	82996	82996	Serratia plymuthica	strain=C-1	na	latest	Complete Genome	Major	Full	2020-05-19	ASM1312221v1		GCA_013122215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/122/215/GCF_013122215.1_ASM1312221v1	./Development/ThreeFold/data/external/Serratia/GCF_013122215.1_ASM1312221v1_genomic.fna.gz
GCF_016027115.1	PRJNA224116	SAMN13450437	na	na	na	na	82996	82996	Serratia plymuthica	strain=FDAARGOS_907	na	latest	Complete Genome	Major	Full	2020-12-14	ASM1602711v1		GCA_016027115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/027/115/GCF_016027115.1_ASM1602711v1	./Development/ThreeFold/data/external/Serratia/GCF_016027115.1_ASM1602711v1_genomic.fna.gz
GCF_016027595.1	PRJNA224116	SAMN13450426	na	na	na	na	82996	82996	Serratia plymuthica	strain=FDAARGOS_896	na	latest	Complete Genome	Major	Full	2020-12-14	ASM1602759v1		GCA_016027595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/027/595/GCF_016027595.1_ASM1602759v1	./Development/ThreeFold/data/external/Serratia/GCF_016027595.1_ASM1602759v1_genomic.fna.gz
GCF_016027675.1	PRJNA224116	SAMN13450425	na	na	na	assembly from type material	82996	82996	Serratia plymuthica	strain=FDAARGOS_895	na	latest	Complete Genome	Major	Full	2020-12-14	ASM1602767v1		GCA_016027675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/027/675/GCF_016027675.1_ASM1602767v1	./Development/ThreeFold/data/external/Serratia/GCF_016027675.1_ASM1602767v1_genomic.fna.gz
GCF_016027835.1	PRJNA224116	SAMN13450419	na	na	na	na	82996	82996	Serratia plymuthica	strain=FDAARGOS_889	na	latest	Complete Genome	Major	Full	2020-12-14	ASM1602783v1		GCA_016027835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/027/835/GCF_016027835.1_ASM1602783v1	./Development/ThreeFold/data/external/Serratia/GCF_016027835.1_ASM1602783v1_genomic.fna.gz
GCF_016726325.1	PRJNA224116	SAMN16357307	na	na	na	na	82996	82996	Serratia plymuthica	strain=FDAARGOS_1138	na	latest	Complete Genome	Major	Full	2021-01-20	ASM1672632v1		GCA_016726325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/726/325/GCF_016726325.1_ASM1672632v1	./Development/ThreeFold/data/external/Serratia/GCF_016726325.1_ASM1672632v1_genomic.fna.gz
GCF_018336935.1	PRJNA224116	SAMN17369469	na	na	na	na	82996	82996	Serratia plymuthica	strain=UBCF_13	na	latest	Complete Genome	Major	Full	2021-05-11	ASM1833693v1		GCA_018336935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/336/935/GCF_018336935.1_ASM1833693v1	./Development/ThreeFold/data/external/Serratia/GCF_018336935.1_ASM1833693v1_genomic.fna.gz
GCF_021498305.1	PRJNA224116	SAMN12405229	na	na	na	na	82996	82996	Serratia plymuthica	strain=A294	na	latest	Complete Genome	Major	Full	2022-01-18	ASM2149830v1		GCA_021498305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/498/305/GCF_021498305.1_ASM2149830v1	./Development/ThreeFold/data/external/Serratia/GCF_021498305.1_ASM2149830v1_genomic.fna.gz
GCF_022637355.1	PRJNA224116	SAMN26520714	na	na	na	na	82996	82996	Serratia plymuthica	strain=B37/06	na	latest	Complete Genome	Major	Full	2022-03-21	ASM2263735v1		GCA_022637355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/637/355/GCF_022637355.1_ASM2263735v1	./Development/ThreeFold/data/external/Serratia/GCF_022637355.1_ASM2263735v1_genomic.fna.gz
GCF_024296785.1	PRJNA224116	SAMN29532317	na	na	na	na	82996	82996	Serratia plymuthica	strain=SASK2000	na	latest	Complete Genome	Major	Full	2022-07-17	ASM2429678v1		GCA_024296785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/296/785/GCF_024296785.1_ASM2429678v1	./Development/ThreeFold/data/external/Serratia/GCF_024296785.1_ASM2429678v1_genomic.fna.gz
GCF_004684265.1	PRJNA224116	SAMN11289602	na	na	na	na	137545	137545	Serratia quinivorans	strain=PKL:12	na	latest	Complete Genome	Major	Full	2019-04-07	ASM468426v1		GCA_004684265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/684/265/GCF_004684265.1_ASM468426v1	./Development/ThreeFold/data/external/Serratia/GCF_004684265.1_ASM468426v1_genomic.fna.gz
GCF_900638135.1	PRJNA224116	SAMEA104200687	na	na	reference genome	na	137545	137545	Serratia quinivorans	strain=NCTC13188	na	latest	Complete Genome	Major	Full	2018-12-20	56433_G01		GCA_900638135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/135/GCF_900638135.1_56433_G01	./Development/ThreeFold/data/external/Serratia/GCF_900638135.1_56433_G01_genomic.fna.gz
GCF_000821185.2	PRJNA224116	SAMEA2581874	na	na	reference genome	assembly from type material	138074	138074	Serratia symbiotica	strain=CWBI-2.3	na	latest	Complete Genome	Major	Full	2020-07-14	ASM82118v2		GCA_000821185.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/821/185/GCF_000821185.2_ASM82118v2	./Development/ThreeFold/data/external/Serratia/GCF_000821185.2_ASM82118v2_genomic.fna.gz
GCF_008370165.1	PRJNA224116	SAMD00160567	na	na	na	na	138074	138074	Serratia symbiotica	strain=IS	na	latest	Complete Genome	Major	Full	2019-03-18	ASM837016v1		GCA_008370165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/370/165/GCF_008370165.1_ASM837016v1	./Development/ThreeFold/data/external/Serratia/GCF_008370165.1_ASM837016v1_genomic.fna.gz
GCF_009831665.3	PRJNA224116	SAMN13545458	na	na	na	na	138074	138074	Serratia symbiotica	strain=24.1	na	latest	Complete Genome	Major	Full	2021-04-07	ASM983166v3		GCA_009831665.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/831/665/GCF_009831665.3_ASM983166v3	./Development/ThreeFold/data/external/Serratia/GCF_009831665.3_ASM983166v3_genomic.fna.gz
GCF_024029875.1	PRJNA224116	SAMN28197095	na	na	na	na	138074	138074	Serratia symbiotica	strain=Pl-LLN	na	latest	Complete Genome	Major	Full	2022-06-29	ASM2402987v1		GCA_024029875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/029/875/GCF_024029875.1_ASM2402987v1	./Development/ThreeFold/data/external/Serratia/GCF_024029875.1_ASM2402987v1_genomic.fna.gz
GCF_000513215.1	PRJNA224116	SAMEA3138834	na	na	na	na	273526	615	Serratia marcescens subsp. marcescens Db11	strain=Db11	na	latest	Complete Genome	Major	Full	2013-11-26	DB11		GCA_000513215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/513/215/GCF_000513215.1_DB11	./Development/ThreeFold/data/external/Serratia/GCF_000513215.1_DB11_genomic.fna.gz
GCF_014304635.1	PRJNA224116	SAMN15735260	na	na	na	na	300181	300181	Serratia ureilytica	strain=CC119	na	latest	Complete Genome	Major	Full	2020-08-26	ASM1430463v1		GCA_014304635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/304/635/GCF_014304635.1_ASM1430463v1	./Development/ThreeFold/data/external/Serratia/GCF_014304635.1_ASM1430463v1_genomic.fna.gz
GCF_016728045.1	PRJNA224116	SAMN16357258	na	na	na	na	300181	300181	Serratia ureilytica	strain=FDAARGOS_1089	na	latest	Complete Genome	Major	Full	2021-01-20	ASM1672804v1		GCA_016728045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/728/045/GCF_016728045.1_ASM1672804v1	./Development/ThreeFold/data/external/Serratia/GCF_016728045.1_ASM1672804v1_genomic.fna.gz
GCF_017309605.1	PRJNA224116	SAMN18104335	na	na	reference genome	na	300181	300181	Serratia ureilytica	strain=T6	na	latest	Complete Genome	Major	Full	2021-03-09	ASM1730960v1		GCA_017309605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/309/605/GCF_017309605.1_ASM1730960v1	./Development/ThreeFold/data/external/Serratia/GCF_017309605.1_ASM1730960v1_genomic.fna.gz
GCF_018966825.1	PRJNA224116	SAMN19678575	na	na	na	na	300181	300181	Serratia ureilytica	strain=S24	na	latest	Complete Genome	Major	Full	2021-06-20	ASM1896682v1		GCA_018966825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/966/825/GCF_018966825.1_ASM1896682v1	./Development/ThreeFold/data/external/Serratia/GCF_018966825.1_ASM1896682v1_genomic.fna.gz
GCF_019968845.1	PRJNA224116	SAMN18917001	na	na	na	na	300181	300181	Serratia ureilytica	strain=JBIWA004	na	latest	Complete Genome	Major	Full	2021-09-14	ASM1996884v1		GCA_019968845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/968/845/GCF_019968845.1_ASM1996884v1	./Development/ThreeFold/data/external/Serratia/GCF_019968845.1_ASM1996884v1_genomic.fna.gz
GCF_021391415.1	PRJNA224116	SAMN23644637	na	na	na	na	300181	300181	Serratia ureilytica	strain=W051	na	latest	Complete Genome	Major	Full	2022-01-09	ASM2139141v1		GCA_021391415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/391/415/GCF_021391415.1_ASM2139141v1	./Development/ThreeFold/data/external/Serratia/GCF_021391415.1_ASM2139141v1_genomic.fna.gz
GCF_022439485.1	PRJNA224116	SAMN23485807	na	na	na	na	300181	300181	Serratia ureilytica	strain=CM2016_324	na	latest	Complete Genome	Major	Full	2022-03-02	ASM2243948v1		GCA_022439485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/439/485/GCF_022439485.1_ASM2243948v1	./Development/ThreeFold/data/external/Serratia/GCF_022439485.1_ASM2243948v1_genomic.fna.gz
GCF_022559505.1	PRJNA224116	SAMN16287482	na	na	na	na	300181	300181	Serratia ureilytica	strain=AM923	na	latest	Complete Genome	Major	Full	2022-03-14	ASM2255950v1		GCA_022559505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/559/505/GCF_022559505.1_ASM2255950v1	./Development/ThreeFold/data/external/Serratia/GCF_022559505.1_ASM2255950v1_genomic.fna.gz
GCF_024638015.1	PRJNA224116	SAMN28689428	na	na	na	na	300181	300181	Serratia ureilytica	strain=HNU47	na	latest	Complete Genome	Major	Full	2022-08-12	ASM2463801v1		GCA_024638015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/638/015/GCF_024638015.1_ASM2463801v1	./Development/ThreeFold/data/external/Serratia/GCF_024638015.1_ASM2463801v1_genomic.fna.gz
GCF_028736255.1	PRJNA224116	SAMN33238824	na	na	na	na	300181	300181	Serratia ureilytica	strain=KML.E1	na	latest	Complete Genome	Major	Full	2023-02-19	ASM2873625v1		GCA_028736255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/736/255/GCF_028736255.1_ASM2873625v1	./Development/ThreeFold/data/external/Serratia/GCF_028736255.1_ASM2873625v1_genomic.fna.gz
GCF_040932595.1	PRJNA224116	SAMN42021056	JBFQYL000000000.1	na	na	na	300181	300181	Serratia ureilytica	strain=AOBWEB	na	latest	Complete Genome	Major	Full	2024-07-28	ASM4093259v1		GCA_040932595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/932/595/GCF_040932595.1_ASM4093259v1	./Development/ThreeFold/data/external/Serratia/GCF_040932595.1_ASM4093259v1_genomic.fna.gz
GCF_043291005.1	PRJNA224116	SAMN42529430	na	na	na	na	300181	300181	Serratia ureilytica	strain=C01-A	na	latest	Complete Genome	Major	Full	2024-10-18	ASM4329100v1		GCA_043291005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/291/005/GCF_043291005.1_ASM4329100v1	./Development/ThreeFold/data/external/Serratia/GCF_043291005.1_ASM4329100v1_genomic.fna.gz
GCF_043291655.1	PRJNA224116	SAMN42529431	na	na	na	na	300181	300181	Serratia ureilytica	strain=S07	na	latest	Complete Genome	Major	Full	2024-10-18	ASM4329165v1		GCA_043291655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/291/655/GCF_043291655.1_ASM4329165v1	./Development/ThreeFold/data/external/Serratia/GCF_043291655.1_ASM4329165v1_genomic.fna.gz
GCF_043292325.1	PRJNA224116	SAMN42529433	na	na	na	na	300181	300181	Serratia ureilytica	strain=CBA1	na	latest	Complete Genome	Major	Full	2024-10-18	ASM4329232v1		GCA_043292325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/292/325/GCF_043292325.1_ASM4329232v1	./Development/ThreeFold/data/external/Serratia/GCF_043292325.1_ASM4329232v1_genomic.fna.gz
GCF_043293055.1	PRJNA224116	SAMN42529434	na	na	na	na	300181	300181	Serratia ureilytica	strain=CBD1	na	latest	Complete Genome	Major	Full	2024-10-18	ASM4329305v1		GCA_043293055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/293/055/GCF_043293055.1_ASM4329305v1	./Development/ThreeFold/data/external/Serratia/GCF_043293055.1_ASM4329305v1_genomic.fna.gz
GCF_043293645.1	PRJNA224116	SAMN42529432	na	na	na	na	300181	300181	Serratia ureilytica	strain=Z07	na	latest	Complete Genome	Major	Full	2024-10-18	ASM4329364v1		GCA_043293645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/293/645/GCF_043293645.1_ASM4329364v1	./Development/ThreeFold/data/external/Serratia/GCF_043293645.1_ASM4329364v1_genomic.fna.gz
GCF_047131245.1	PRJNA224116	SAMN21891815	na	na	na	na	300181	300181	Serratia ureilytica	strain=T1	na	latest	Complete Genome	Major	Full	2025-01-25	ASM4713124v1		GCA_047131245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/131/245/GCF_047131245.1_ASM4713124v1	./Development/ThreeFold/data/external/Serratia/GCF_047131245.1_ASM4713124v1_genomic.fna.gz
GCF_047305685.1	PRJNA224116	SAMN15953184	na	na	na	na	300181	300181	Serratia ureilytica	strain=3457	na	latest	Complete Genome	Major	Full	2025-01-31	ASM4730568v1		GCA_047305685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/305/685/GCF_047305685.1_ASM4730568v1	./Development/ThreeFold/data/external/Serratia/GCF_047305685.1_ASM4730568v1_genomic.fna.gz
GCF_047305695.1	PRJNA224116	SAMN15953183	na	na	na	na	300181	300181	Serratia ureilytica	strain=8927	na	latest	Complete Genome	Major	Full	2025-01-31	ASM4730569v1		GCA_047305695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/305/695/GCF_047305695.1_ASM4730569v1	./Development/ThreeFold/data/external/Serratia/GCF_047305695.1_ASM4730569v1_genomic.fna.gz
GCF_000336425.1	PRJNA224116	SAMN02602965	na	na	na	na	435998	615	Serratia marcescens WW4	strain=WW4	na	latest	Complete Genome	Major	Full	2013-02-04	ASM33642v1		GCA_000336425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/336/425/GCF_000336425.1_ASM33642v1	./Development/ThreeFold/data/external/Serratia/GCF_000336425.1_ASM33642v1_genomic.fna.gz
GCF_004768745.1	PRJNA224116	SAMN11312277	na	na	reference genome	na	458197	458197	Serratia nematodiphila	strain=DH-S01	na	latest	Complete Genome	Major	Full	2019-04-10	ASM476874v1		GCA_004768745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/768/745/GCF_004768745.1_ASM476874v1	./Development/ThreeFold/data/external/Serratia/GCF_004768745.1_ASM476874v1_genomic.fna.gz
GCF_024296805.1	PRJNA224116	SAMN29532703	na	na	na	na	458197	458197	Serratia nematodiphila	strain=SASK3000	na	latest	Complete Genome	Major	Full	2022-07-17	ASM2429680v1		GCA_024296805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/296/805/GCF_024296805.1_ASM2429680v1	./Development/ThreeFold/data/external/Serratia/GCF_024296805.1_ASM2429680v1_genomic.fna.gz
GCF_000747565.1	PRJNA224116	SAMN02990345	na	na	na	na	488142	488142	Serratia sp. SCBI	strain=SCBI	na	latest	Complete Genome	Major	Full	2014-09-04	ASM74756v1		GCA_000747565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/565/GCF_000747565.1_ASM74756v1	./Development/ThreeFold/data/external/Serratia/GCF_000747565.1_ASM74756v1_genomic.fna.gz
GCF_000330865.1	PRJNA224116	SAMN02604288	na	na	na	na	671990	671990	Serratia sp. FGI94	strain=FGI94	na	latest	Complete Genome	Major	Full	2013-01-03	ASM33086v1		GCA_000330865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/330/865/GCF_000330865.1_ASM33086v1	./Development/ThreeFold/data/external/Serratia/GCF_000330865.1_ASM33086v1_genomic.fna.gz
GCF_000176835.2	PRJNA224116	SAMN02603255	na	na	na	na	682634	82996	Serratia plymuthica 4Rx13	strain=4Rx13	na	latest	Complete Genome	Major	Full	2013-06-25	ASM17683v2		GCA_000176835.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/176/835/GCF_000176835.2_ASM17683v2	./Development/ThreeFold/data/external/Serratia/GCF_000176835.2_ASM17683v2_genomic.fna.gz
GCF_000214195.1	PRJNA224116	SAMN00713623	na	na	na	na	768490	768490	Serratia sp. AS12	strain=AS12	na	latest	Complete Genome	Major	Full	2011-05-20	ASM21419v1		GCA_000214195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/195/GCF_000214195.1_ASM21419v1	./Development/ThreeFold/data/external/Serratia/GCF_000214195.1_ASM21419v1_genomic.fna.gz
GCF_000214235.1	PRJNA224116	SAMN00713621	na	na	reference genome	na	768492	82996	Serratia plymuthica AS9	strain=AS9	na	latest	Complete Genome	Major	Full	2011-05-20	ASM21423v1		GCA_000214235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/235/GCF_000214235.1_ASM21423v1	./Development/ThreeFold/data/external/Serratia/GCF_000214235.1_ASM21423v1_genomic.fna.gz
GCF_000214805.1	PRJNA224116	SAMN00713631	na	na	na	na	768493	768493	Serratia sp. AS13	strain=AS13	na	latest	Complete Genome	Major	Full	2011-05-25	ASM21480v1		GCA_000214805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/805/GCF_000214805.1_ASM21480v1	./Development/ThreeFold/data/external/Serratia/GCF_000214805.1_ASM21480v1_genomic.fna.gz
GCF_017298675.1	PRJNA224116	SAMEA7301506	na	na	na	na	911022	615	Serratia marcescens subsp. marcescens ATCC 13880	strain=ATCC 13880 substr. Sm_S94_jyu2015	na	latest	Complete Genome	Major	Full	2021-03-08	ASM1729867v1		GCA_017298675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/298/675/GCF_017298675.1_ASM1729867v1	./Development/ThreeFold/data/external/Serratia/GCF_017298675.1_ASM1729867v1_genomic.fna.gz
GCF_017298695.1	PRJNA224116	SAMEA7301505	na	na	na	na	911022	615	Serratia marcescens subsp. marcescens ATCC 13880	strain=ATCC 13880 substr. Sm_S79_jyu2015	na	latest	Complete Genome	Major	Full	2021-03-08	ASM1729869v1		GCA_017298695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/298/695/GCF_017298695.1_ASM1729869v1	./Development/ThreeFold/data/external/Serratia/GCF_017298695.1_ASM1729869v1_genomic.fna.gz
GCF_017298715.1	PRJNA224116	SAMEA7301503	na	na	na	na	911022	615	Serratia marcescens subsp. marcescens ATCC 13880	strain=ATCC 13880 substr. Sm_S4_jyu2015	na	latest	Complete Genome	Major	Full	2021-03-08	ASM1729871v1		GCA_017298715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/298/715/GCF_017298715.1_ASM1729871v1	./Development/ThreeFold/data/external/Serratia/GCF_017298715.1_ASM1729871v1_genomic.fna.gz
GCF_017298735.1	PRJNA224116	SAMEA7301504	na	na	na	na	911022	615	Serratia marcescens subsp. marcescens ATCC 13880	strain=ATCC 13880 substr. Sm_S60_jyu2015	na	latest	Complete Genome	Major	Full	2021-03-08	ASM1729873v1		GCA_017298735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/298/735/GCF_017298735.1_ASM1729873v1	./Development/ThreeFold/data/external/Serratia/GCF_017298735.1_ASM1729873v1_genomic.fna.gz
GCF_017298755.1	PRJNA224116	SAMEA7301502	na	na	na	na	911022	615	Serratia marcescens subsp. marcescens ATCC 13880	strain=ATCC 13880 substr. Sm_S54_jyu2015	na	latest	Complete Genome	Major	Full	2021-03-08	ASM1729875v1		GCA_017298755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/298/755/GCF_017298755.1_ASM1729875v1	./Development/ThreeFold/data/external/Serratia/GCF_017298755.1_ASM1729875v1_genomic.fna.gz
GCF_017298775.1	PRJNA224116	SAMEA7301501	na	na	na	na	911022	615	Serratia marcescens subsp. marcescens ATCC 13880	strain=ATCC 13880 substr. Sm_S68_jyu2015	na	latest	Complete Genome	Major	Full	2021-03-08	ASM1729877v1		GCA_017298775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/298/775/GCF_017298775.1_ASM1729877v1	./Development/ThreeFold/data/external/Serratia/GCF_017298775.1_ASM1729877v1_genomic.fna.gz
GCF_017298795.1	PRJNA224116	SAMEA7301500	na	na	na	na	911022	615	Serratia marcescens subsp. marcescens ATCC 13880	strain=ATCC 13880 substr. Sm_S96_jyu2015	na	latest	Complete Genome	Major	Full	2021-03-08	ASM1729879v1		GCA_017298795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/298/795/GCF_017298795.1_ASM1729879v1	./Development/ThreeFold/data/external/Serratia/GCF_017298795.1_ASM1729879v1_genomic.fna.gz
