assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000597845.1	PRJNA224116	SAMN02647163	na	na	na	na	562	562	Escherichia coli	strain=ST540	na	latest	Complete Genome	Major	Full	2014-03-19	ASM59784v1		GCA_000597845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/597/845/GCF_000597845.1_ASM59784v1	./../Escherichia/GCF_000597845.1_ASM59784v1_genomic.fna.gz
GCF_000599625.1	PRJNA224116	SAMN02666434	na	na	na	na	562	562	Escherichia coli	strain=ST540	na	latest	Complete Genome	Major	Full	2014-03-19	ASM59962v1		GCA_000599625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/625/GCF_000599625.1_ASM59962v1	./../Escherichia/GCF_000599625.1_ASM59962v1_genomic.fna.gz
GCF_000599645.1	PRJNA224116	SAMN02666695	na	na	na	na	562	562	Escherichia coli	strain=ST540	na	latest	Complete Genome	Major	Full	2014-03-19	ASM59964v1		GCA_000599645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/645/GCF_000599645.1_ASM59964v1	./../Escherichia/GCF_000599645.1_ASM59964v1_genomic.fna.gz
GCF_000599665.1	PRJNA224116	SAMN02666696	na	na	na	na	562	562	Escherichia coli	strain=ST2747	na	latest	Complete Genome	Major	Full	2014-03-19	ASM59966v1		GCA_000599665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/665/GCF_000599665.1_ASM59966v1	./../Escherichia/GCF_000599665.1_ASM59966v1_genomic.fna.gz
GCF_000599685.1	PRJNA224116	SAMN02666697	na	na	na	na	562	562	Escherichia coli	strain=ST2747	na	latest	Complete Genome	Major	Full	2014-03-19	ASM59968v1		GCA_000599685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/685/GCF_000599685.1_ASM59968v1	./../Escherichia/GCF_000599685.1_ASM59968v1_genomic.fna.gz
GCF_000599705.1	PRJNA224116	SAMN02666698	na	na	na	na	562	562	Escherichia coli	strain=ST2747	na	latest	Complete Genome	Major	Full	2014-03-19	ASM59970v1		GCA_000599705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/705/GCF_000599705.1_ASM59970v1	./../Escherichia/GCF_000599705.1_ASM59970v1_genomic.fna.gz
GCF_000784925.1	PRJNA224116	SAMN02709589	na	na	na	na	562	562	Escherichia coli	strain=ECONIH1	na	latest	Complete Genome	Major	Full	2014-11-17	ASM78492v1		GCA_000784925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/784/925/GCF_000784925.1_ASM78492v1	./../Escherichia/GCF_000784925.1_ASM78492v1_genomic.fna.gz
GCF_000801165.1	PRJNA224116	SAMN03264844	na	na	na	na	562	562	Escherichia coli	strain=RM9387	na	latest	Complete Genome	Major	Full	2014-12-15	ASM80116v1		GCA_000801165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/801/165/GCF_000801165.1_ASM80116v1	./../Escherichia/GCF_000801165.1_ASM80116v1_genomic.fna.gz
GCF_000801185.2	PRJNA224116	SAMN03262652	na	na	na	na	562	562	Escherichia coli	strain=94-3024	na	latest	Complete Genome	Major	Full	2015-06-18	ASM80118v2		GCA_000801185.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/801/185/GCF_000801185.2_ASM80118v2	./../Escherichia/GCF_000801185.2_ASM80118v2_genomic.fna.gz
GCF_000814145.2	PRJNA224116	SAMN03263950	na	na	na	na	562	562	Escherichia coli	strain=6409	na	latest	Complete Genome	Major	Full	2015-02-27	ASM81414v2		GCA_000814145.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/814/145/GCF_000814145.2_ASM81414v2	./../Escherichia/GCF_000814145.2_ASM81414v2_genomic.fna.gz
GCF_000819645.1	PRJNA224116	SAMN03083542	na	na	na	na	562	562	Escherichia coli	strain=789	na	latest	Complete Genome	Major	Full	2015-01-16	ASM81964v1		GCA_000819645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/819/645/GCF_000819645.1_ASM81964v1	./../Escherichia/GCF_000819645.1_ASM81964v1_genomic.fna.gz
GCF_000830035.1	PRJNA224116	SAMN03292179	na	na	na	na	562	562	Escherichia coli	strain=C41(DE3)	na	latest	Complete Genome	Major	Full	2015-01-29	ASM83003v1		GCA_000830035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/830/035/GCF_000830035.1_ASM83003v1	./../Escherichia/GCF_000830035.1_ASM83003v1_genomic.fna.gz
GCF_000833145.1	PRJNA224116	SAMN03301757	na	na	na	na	562	562	Escherichia coli	strain=BL21 (TaKaRa)	na	latest	Complete Genome	Major	Full	2015-02-05	ASM83314v1		GCA_000833145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/833/145/GCF_000833145.1_ASM83314v1	./../Escherichia/GCF_000833145.1_ASM83314v1_genomic.fna.gz
GCF_000833635.2	PRJNA224116	SAMN03294311	na	na	na	na	562	562	Escherichia coli	strain=USML2	na	latest	Complete Genome	Major	Full	2017-03-17	ASM83363v2		GCA_000833635.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/833/635/GCF_000833635.2_ASM83363v2	./../Escherichia/GCF_000833635.2_ASM83363v2_genomic.fna.gz
GCF_000931565.1	PRJNA224116	SAMN03287565	na	na	na	na	562	562	Escherichia coli	strain=MNCRE44	na	latest	Complete Genome	Major	Full	2015-02-23	ASM93156v1		GCA_000931565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/931/565/GCF_000931565.1_ASM93156v1	./../Escherichia/GCF_000931565.1_ASM93156v1_genomic.fna.gz
GCF_000952955.1	PRJNA224116	SAMEA2547783	na	na	na	na	562	562	Escherichia coli	strain=K-12 substr. RV308	na	latest	Complete Genome	Major	Full	2014-09-24	EcRV308Chr		GCA_000952955.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/952/955/GCF_000952955.1_EcRV308Chr	./../Escherichia/GCF_000952955.1_EcRV308Chr_genomic.fna.gz
GCF_000953515.1	PRJNA224116	SAMEA2547782	na	na	na	na	562	562	Escherichia coli	strain=K-12 substr. HMS174	na	latest	Complete Genome	Major	Full	2014-09-24	EcHMS174Chr		GCA_000953515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/515/GCF_000953515.1_EcHMS174Chr	./../Escherichia/GCF_000953515.1_EcHMS174Chr_genomic.fna.gz
GCF_000967155.2	PRJNA224116	SAMEA3865278	na	na	na	na	562	562	Escherichia coli	strain=HUSEC2011	na	latest	Complete Genome	Major	Full	2015-01-07	HUSEC2011CHR1		GCA_000967155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/967/155/GCF_000967155.2_HUSEC2011CHR1	./../Escherichia/GCF_000967155.2_HUSEC2011CHR1_genomic.fna.gz
GCF_000971615.1	PRJNA224116	SAMN03390066	na	na	na	na	562	562	Escherichia coli	strain=CI5	na	latest	Complete Genome	Major	Full	2015-04-13	ASM97161v1		GCA_000971615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/971/615/GCF_000971615.1_ASM97161v1	./../Escherichia/GCF_000971615.1_ASM97161v1_genomic.fna.gz
GCF_000987875.1	PRJNA224116	SAMN03576594	na	na	na	na	562	562	Escherichia coli	strain=SEC470	na	latest	Complete Genome	Major	Full	2015-05-04	ASM98787v1		GCA_000987875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/987/875/GCF_000987875.1_ASM98787v1	./../Escherichia/GCF_000987875.1_ASM98787v1_genomic.fna.gz
GCF_000988355.1	PRJNA224116	SAMN03276545	na	na	na	na	562	562	Escherichia coli	strain=SQ37	na	latest	Complete Genome	Major	Full	2015-05-06	ASM98835v1		GCA_000988355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/988/355/GCF_000988355.1_ASM98835v1	./../Escherichia/GCF_000988355.1_ASM98835v1_genomic.fna.gz
GCF_000988385.1	PRJNA224116	SAMN03276546	na	na	na	na	562	562	Escherichia coli	strain=SQ88	na	latest	Complete Genome	Major	Full	2015-05-06	ASM98838v1		GCA_000988385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/988/385/GCF_000988385.1_ASM98838v1	./../Escherichia/GCF_000988385.1_ASM98838v1_genomic.fna.gz
GCF_000988425.1	PRJNA224116	SAMN03276543	na	na	na	na	562	562	Escherichia coli	strain=SQ110	na	latest	Complete Genome	Major	Full	2015-05-06	ASM98842v1		GCA_000988425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/988/425/GCF_000988425.1_ASM98842v1	./../Escherichia/GCF_000988425.1_ASM98842v1_genomic.fna.gz
GCF_000988465.1	PRJNA224116	SAMN03276542	na	na	na	na	562	562	Escherichia coli	strain=SQ2203	na	latest	Complete Genome	Major	Full	2015-05-06	ASM98846v1		GCA_000988465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/988/465/GCF_000988465.1_ASM98846v1	./../Escherichia/GCF_000988465.1_ASM98846v1_genomic.fna.gz
GCF_001007915.1	PRJNA224116	SAMN03612246	na	na	na	na	562	562	Escherichia coli	strain=CFSAN029787	na	latest	Complete Genome	Major	Full	2015-05-15	ASM100791v1		GCA_001007915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/007/915/GCF_001007915.1_ASM100791v1	./../Escherichia/GCF_001007915.1_ASM100791v1_genomic.fna.gz
GCF_001021595.1	PRJNA224116	SAMN02666437	na	na	na	na	562	562	Escherichia coli	strain=O18	na	latest	Complete Genome	Major	Full	2015-06-08	ASM102159v1		GCA_001021595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/021/595/GCF_001021595.1_ASM102159v1	./../Escherichia/GCF_001021595.1_ASM102159v1_genomic.fna.gz
GCF_001039415.1	PRJNA224116	SAMN03761398	na	na	na	na	562	562	Escherichia coli	strain=C43(DE3)	na	latest	Complete Genome	Major	Full	2015-06-25	ASM103941v1		GCA_001039415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/039/415/GCF_001039415.1_ASM103941v1	./../Escherichia/GCF_001039415.1_ASM103941v1_genomic.fna.gz
GCF_001043215.1	PRJNA224116	SAMN03659038	na	na	na	na	562	562	Escherichia coli	strain=NCM3722	K-12	latest	Complete Genome	Major	Full	2015-06-30	ASM104321v1		GCA_001043215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/043/215/GCF_001043215.1_ASM104321v1	./../Escherichia/GCF_001043215.1_ASM104321v1_genomic.fna.gz
GCF_001183645.1	PRJNA224116	SAMN03861948	na	na	na	na	562	562	Escherichia coli	strain=DH1Ec095	na	latest	Complete Genome	Major	Full	2015-07-21	ASM118364v1		GCA_001183645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/183/645/GCF_001183645.1_ASM118364v1	./../Escherichia/GCF_001183645.1_ASM118364v1_genomic.fna.gz
GCF_001183665.1	PRJNA224116	SAMN03863255	na	na	na	na	562	562	Escherichia coli	strain=DH1Ec104	na	latest	Complete Genome	Major	Full	2015-07-21	ASM118366v1		GCA_001183665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/183/665/GCF_001183665.1_ASM118366v1	./../Escherichia/GCF_001183665.1_ASM118366v1_genomic.fna.gz
GCF_001183685.1	PRJNA224116	SAMN03863378	na	na	na	na	562	562	Escherichia coli	strain=DH1Ec169	na	latest	Complete Genome	Major	Full	2015-07-21	ASM118368v1		GCA_001183685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/183/685/GCF_001183685.1_ASM118368v1	./../Escherichia/GCF_001183685.1_ASM118368v1_genomic.fna.gz
GCF_001276585.2	PRJNA224116	SAMN03384316	na	na	na	na	562	562	Escherichia coli	strain=RR1	na	latest	Complete Genome	Minor	Full	2016-11-29	ASM127658v2		GCA_001276585.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/276/585/GCF_001276585.2_ASM127658v2	./../Escherichia/GCF_001276585.2_ASM127658v2_genomic.fna.gz
GCF_001280325.1	PRJNA224116	SAMN04026225	na	na	na	na	562	562	Escherichia coli	strain=SF-088	na	latest	Complete Genome	Major	Full	2015-09-09	ASM128032v1		GCA_001280325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/280/325/GCF_001280325.1_ASM128032v1	./../Escherichia/GCF_001280325.1_ASM128032v1_genomic.fna.gz
GCF_001280345.1	PRJNA224116	SAMN04026228	na	na	na	na	562	562	Escherichia coli	strain=SF-468	na	latest	Complete Genome	Major	Full	2015-09-09	ASM128034v1		GCA_001280345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/280/345/GCF_001280345.1_ASM128034v1	./../Escherichia/GCF_001280345.1_ASM128034v1_genomic.fna.gz
GCF_001280385.1	PRJNA224116	SAMN04026226	na	na	na	na	562	562	Escherichia coli	strain=SF-166	na	latest	Complete Genome	Major	Full	2015-09-09	ASM128038v1		GCA_001280385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/280/385/GCF_001280385.1_ASM128038v1	./../Escherichia/GCF_001280385.1_ASM128038v1_genomic.fna.gz
GCF_001280405.1	PRJNA224116	SAMN04026227	na	na	na	na	562	562	Escherichia coli	strain=SF-173	na	latest	Complete Genome	Major	Full	2015-09-09	ASM128040v1		GCA_001280405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/280/405/GCF_001280405.1_ASM128040v1	./../Escherichia/GCF_001280405.1_ASM128040v1_genomic.fna.gz
GCF_001308125.1	PRJNA224116	SAMN03203488	na	na	na	na	562	562	Escherichia coli	strain=K-12 substr. MG1655_TMP32XR1	na	latest	Complete Genome	Major	Full	2015-10-08	ASM130812v1		GCA_001308125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/308/125/GCF_001308125.1_ASM130812v1	./../Escherichia/GCF_001308125.1_ASM130812v1_genomic.fna.gz
GCF_001308165.1	PRJNA224116	SAMN03203489	na	na	na	na	562	562	Escherichia coli	strain=K-12 substr. MG1655_TMP32XR2	na	latest	Complete Genome	Major	Full	2015-10-08	ASM130816v1		GCA_001308165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/308/165/GCF_001308165.1_ASM130816v1	./../Escherichia/GCF_001308165.1_ASM130816v1_genomic.fna.gz
GCF_001420935.1	PRJNA224116	SAMN03952643	na	na	na	na	562	562	Escherichia coli	strain=2012C-4227	na	latest	Complete Genome	Major	Full	2015-10-30	ASM142093v1		GCA_001420935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/420/935/GCF_001420935.1_ASM142093v1	./../Escherichia/GCF_001420935.1_ASM142093v1_genomic.fna.gz
GCF_001420955.1	PRJNA224116	SAMN02991226	na	na	na	na	562	562	Escherichia coli	strain=2009C-3133	na	latest	Complete Genome	Major	Full	2015-10-30	ASM142095v1		GCA_001420955.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/420/955/GCF_001420955.1_ASM142095v1	./../Escherichia/GCF_001420955.1_ASM142095v1_genomic.fna.gz
GCF_001442495.1	PRJNA224116	SAMN04227566	na	na	na	na	562	562	Escherichia coli	strain=YD786	na	latest	Complete Genome	Major	Full	2015-11-10	ASM144249v1		GCA_001442495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/442/495/GCF_001442495.1_ASM144249v1	./../Escherichia/GCF_001442495.1_ASM144249v1_genomic.fna.gz
GCF_001469815.1	PRJNA224116	SAMN04159541	na	na	na	na	562	562	Escherichia coli	strain=uk_P46212	na	latest	Complete Genome	Major	Full	2015-12-18	ASM146981v1		GCA_001469815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/815/GCF_001469815.1_ASM146981v1	./../Escherichia/GCF_001469815.1_ASM146981v1_genomic.fna.gz
GCF_001485455.1	PRJNA224116	SAMN02800875	na	na	na	na	562	562	Escherichia coli	strain=ST648	Pleural Effusion of Patients with Empyema Thoracis	latest	Complete Genome	Major	Full	2016-01-05	ASM148545v1		GCA_001485455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/485/455/GCF_001485455.1_ASM148545v1	./../Escherichia/GCF_001485455.1_ASM148545v1_genomic.fna.gz
GCF_001513615.1	PRJNA224116	SAMN04381845	na	na	na	na	562	562	Escherichia coli	strain=CD306	na	latest	Complete Genome	Major	Full	2016-01-12	ASM151361v1		GCA_001513615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/513/615/GCF_001513615.1_ASM151361v1	./../Escherichia/GCF_001513615.1_ASM151361v1_genomic.fna.gz
GCF_001513635.1	PRJNA224116	SAMN04381854	na	na	na	na	562	562	Escherichia coli	strain=JJ2434	na	latest	Complete Genome	Major	Full	2016-01-12	ASM151363v1		GCA_001513635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/513/635/GCF_001513635.1_ASM151363v1	./../Escherichia/GCF_001513635.1_ASM151363v1_genomic.fna.gz
GCF_001515725.1	PRJNA224116	SAMN04385793	na	na	na	na	562	562	Escherichia coli	strain=ACN002	na	latest	Complete Genome	Major	Full	2016-01-15	ASM151572v1		GCA_001515725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/725/GCF_001515725.1_ASM151572v1	./../Escherichia/GCF_001515725.1_ASM151572v1_genomic.fna.gz
GCF_001566615.1	PRJNA224116	SAMN04381849	na	na	na	na	562	562	Escherichia coli	strain=SaT040	na	latest	Complete Genome	Major	Full	2016-02-23	ASM156661v1		GCA_001566615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/566/615/GCF_001566615.1_ASM156661v1	./../Escherichia/GCF_001566615.1_ASM156661v1_genomic.fna.gz
GCF_001566635.1	PRJNA224116	SAMN04381851	na	na	na	na	562	562	Escherichia coli	strain=G749	na	latest	Complete Genome	Major	Full	2016-02-23	ASM156663v1		GCA_001566635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/566/635/GCF_001566635.1_ASM156663v1	./../Escherichia/GCF_001566635.1_ASM156663v1_genomic.fna.gz
GCF_001566675.1	PRJNA224116	SAMN04381846	na	na	na	na	562	562	Escherichia coli	strain=ZH193	na	latest	Complete Genome	Major	Full	2016-02-23	ASM156667v1		GCA_001566675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/566/675/GCF_001566675.1_ASM156667v1	./../Escherichia/GCF_001566675.1_ASM156667v1_genomic.fna.gz
GCF_001577325.1	PRJNA224116	SAMN04381853	na	na	na	na	562	562	Escherichia coli	strain=ZH063	na	latest	Complete Genome	Major	Full	2016-02-29	ASM157732v1		GCA_001577325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/577/325/GCF_001577325.1_ASM157732v1	./../Escherichia/GCF_001577325.1_ASM157732v1_genomic.fna.gz
GCF_001612475.1	PRJNA224116	SAMN04202540	na	na	na	na	562	562	Escherichia coli	strain=28RC1	na	latest	Complete Genome	Major	Full	2016-04-06	ASM161247v1		GCA_001612475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/612/475/GCF_001612475.1_ASM161247v1	./../Escherichia/GCF_001612475.1_ASM161247v1_genomic.fna.gz
GCF_001612495.1	PRJNA224116	SAMN04202539	na	na	na	na	562	562	Escherichia coli	strain=SRCC 1675	na	latest	Complete Genome	Major	Full	2016-04-06	ASM161249v1		GCA_001612495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/612/495/GCF_001612495.1_ASM161249v1	./../Escherichia/GCF_001612495.1_ASM161249v1_genomic.fna.gz
GCF_001617565.1	PRJNA224116	SAMN04621897	na	na	na	na	562	562	Escherichia coli	strain=Ecol_732	na	latest	Complete Genome	Major	Full	2016-04-08	ASM161756v1		GCA_001617565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/565/GCF_001617565.1_ASM161756v1	./../Escherichia/GCF_001617565.1_ASM161756v1_genomic.fna.gz
GCF_001618325.1	PRJNA224116	SAMN04590096	na	na	na	na	562	562	Escherichia coli	strain=Ecol_743	na	latest	Complete Genome	Major	Full	2016-04-11	ASM161832v1		GCA_001618325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/618/325/GCF_001618325.1_ASM161832v1	./../Escherichia/GCF_001618325.1_ASM161832v1_genomic.fna.gz
GCF_001618345.2	PRJNA224116	SAMN04590095	na	na	na	na	562	562	Escherichia coli	strain=Ecol_745	na	latest	Complete Genome	Major	Full	2016-07-12	ASM161834v2		GCA_001618345.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/618/345/GCF_001618345.2_ASM161834v2	./../Escherichia/GCF_001618345.2_ASM161834v2_genomic.fna.gz
GCF_001618365.1	PRJNA224116	SAMN04590097	na	na	na	na	562	562	Escherichia coli	strain=Ecol_448	na	latest	Complete Genome	Major	Full	2016-04-11	ASM161836v1		GCA_001618365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/618/365/GCF_001618365.1_ASM161836v1	./../Escherichia/GCF_001618365.1_ASM161836v1_genomic.fna.gz
GCF_001644725.1	PRJNA224116	SAMN04851092	na	na	na	na	562	562	Escherichia coli	strain=2011C-3911	na	latest	Complete Genome	Major	Full	2016-05-16	ASM164472v1		GCA_001644725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/644/725/GCF_001644725.1_ASM164472v1	./../Escherichia/GCF_001644725.1_ASM164472v1_genomic.fna.gz
GCF_001644745.1	PRJNA224116	SAMN04851091	na	na	na	na	562	562	Escherichia coli	strain=2013C-4465	na	latest	Complete Genome	Major	Full	2016-05-16	ASM164474v1		GCA_001644745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/644/745/GCF_001644745.1_ASM164474v1	./../Escherichia/GCF_001644745.1_ASM164474v1_genomic.fna.gz
GCF_001645235.2	PRJNA224116	SAMN04851094	na	na	na	na	562	562	Escherichia coli	strain=2011C-4315	na	latest	Complete Genome	Major	Full	2017-11-02	ASM164523v2		GCA_001645235.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/645/235/GCF_001645235.2_ASM164523v2	./../Escherichia/GCF_001645235.2_ASM164523v2_genomic.fna.gz
GCF_001660565.1	PRJNA224116	SAMN05190012	na	na	na	na	562	562	Escherichia coli	strain=S51	na	latest	Complete Genome	Major	Full	2016-06-09	ASM166056v1		GCA_001660565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/565/GCF_001660565.1_ASM166056v1	./../Escherichia/GCF_001660565.1_ASM166056v1_genomic.fna.gz
GCF_001660585.1	PRJNA224116	SAMN05194365	na	na	na	na	562	562	Escherichia coli	strain=NGF1	na	latest	Complete Genome	Major	Full	2016-06-09	ASM166058v1		GCA_001660585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/585/GCF_001660585.1_ASM166058v1	./../Escherichia/GCF_001660585.1_ASM166058v1_genomic.fna.gz
GCF_001663075.1	PRJNA224116	SAMN05210771	na	na	na	na	562	562	Escherichia coli	strain=ER1821R	na	latest	Complete Genome	Major	Full	2016-06-15	ASM166307v1		GCA_001663075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/075/GCF_001663075.1_ASM166307v1	./../Escherichia/GCF_001663075.1_ASM166307v1_genomic.fna.gz
GCF_001663475.1	PRJNA224116	SAMN03455974	na	na	na	na	562	562	Escherichia coli	strain=Eco889	na	latest	Complete Genome	Major	Full	2016-06-16	ASM166347v1		GCA_001663475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/475/GCF_001663475.1_ASM166347v1	./../Escherichia/GCF_001663475.1_ASM166347v1_genomic.fna.gz
GCF_001675145.1	PRJNA224116	SAMN03455931	na	na	na	na	562	562	Escherichia coli	strain=ECONIH2	na	latest	Complete Genome	Major	Full	2016-06-22	ASM167514v1		GCA_001675145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/675/145/GCF_001675145.1_ASM167514v1	./../Escherichia/GCF_001675145.1_ASM167514v1_genomic.fna.gz
GCF_001677475.2	PRJNA224116	SAMN02808332	na	na	na	na	562	562	Escherichia coli	strain=06-00048	CFSAN004178	latest	Complete Genome	Major	Full	2021-04-07	ASM167747v2		GCA_001677475.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/475/GCF_001677475.2_ASM167747v2	./../Escherichia/GCF_001677475.2_ASM167747v2_genomic.fna.gz
GCF_001677495.1	PRJNA224116	SAMN02808333	na	na	na	na	562	562	Escherichia coli	strain=09-00049	na	latest	Complete Genome	Major	Full	2016-07-01	ASM167749v1		GCA_001677495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/495/GCF_001677495.1_ASM167749v1	./../Escherichia/GCF_001677495.1_ASM167749v1_genomic.fna.gz
GCF_001677515.1	PRJNA224116	SAMN02688213	na	na	na	na	562	562	Escherichia coli	strain=08-00022	na	latest	Complete Genome	Major	Full	2016-07-01	ASM167751v1		GCA_001677515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/515/GCF_001677515.1_ASM167751v1	./../Escherichia/GCF_001677515.1_ASM167751v1_genomic.fna.gz
GCF_001678925.1	PRJNA224116	SAMN03768474	na	na	na	na	562	562	Escherichia coli	strain=H1827/12	na	latest	Complete Genome	Major	Full	2016-07-05	ASM167892v1		GCA_001678925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/678/925/GCF_001678925.1_ASM167892v1	./../Escherichia/GCF_001678925.1_ASM167892v1_genomic.fna.gz
GCF_001678965.1	PRJNA224116	SAMN02688215	na	na	na	na	562	562	Escherichia coli	strain=GB089	na	latest	Complete Genome	Major	Full	2016-07-05	ASM167896v1		GCA_001678965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/678/965/GCF_001678965.1_ASM167896v1	./../Escherichia/GCF_001678965.1_ASM167896v1_genomic.fna.gz
GCF_001679985.1	PRJNA224116	SAMN05177221	na	na	na	na	562	562	Escherichia coli	strain=210205630	210205630	latest	Complete Genome	Major	Full	2016-07-06	ASM167998v1		GCA_001679985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/679/985/GCF_001679985.1_ASM167998v1	./../Escherichia/GCF_001679985.1_ASM167998v1_genomic.fna.gz
GCF_001682305.2	PRJNA224116	SAMN05252777	na	na	na	na	562	562	Escherichia coli	strain=EC590	na	latest	Complete Genome	Major	Full	2017-03-24	ASM168230v2		GCA_001682305.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/682/305/GCF_001682305.2_ASM168230v2	./../Escherichia/GCF_001682305.2_ASM168230v2_genomic.fna.gz
