assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_005406305.1	PRJNA224116	SAMN11369648	na	na	na	na	2576406	2576406	Citrobacter sp. TBCP-5362	strain=TBCP-5362	na	latest	Complete Genome	Major	Full	2019-05-16	ASM540630v1		GCA_005406305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/406/305/GCF_005406305.1_ASM540630v1	./Development/ThreeFold/data/external/Citrobacter/GCF_005406305.1_ASM540630v1_genomic.fna.gz
GCF_009495675.1	PRJNA224116	SAMN13075337	na	na	na	na	2660638	2660638	Citrobacter sp. S39	strain=S39	na	latest	Complete Genome	Major	Full	2019-11-02	ASM949567v1		GCA_009495675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/495/675/GCF_009495675.1_ASM949567v1	./Development/ThreeFold/data/external/Citrobacter/GCF_009495675.1_ASM949567v1_genomic.fna.gz
GCF_009649895.1	PRJNA224116	SAMN13135737	na	na	na	na	2664853	2664853	Citrobacter sp. H12-3-2	strain=H12-3-2	na	latest	Complete Genome	Major	Full	2019-11-12	ASM964989v1		GCA_009649895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/649/895/GCF_009649895.1_ASM964989v1	./Development/ThreeFold/data/external/Citrobacter/GCF_009649895.1_ASM964989v1_genomic.fna.gz
GCF_009649935.1	PRJNA224116	SAMN13135736	na	na	na	na	2664854	2664854	Citrobacter sp. S40-1-2	strain=S40-1-2	na	latest	Complete Genome	Major	Full	2019-11-12	ASM964993v1		GCA_009649935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/649/935/GCF_009649935.1_ASM964993v1	./Development/ThreeFold/data/external/Citrobacter/GCF_009649935.1_ASM964993v1_genomic.fna.gz
GCF_013458095.1	PRJNA224116	SAMN13520946	na	na	na	na	2683822	2683822	Citrobacter sp. 172116965	strain=172116965	na	latest	Complete Genome	Major	Full	2020-07-22	ASM1345809v1		GCA_013458095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/458/095/GCF_013458095.1_ASM1345809v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013458095.1_ASM1345809v1_genomic.fna.gz
GCF_009905315.1	PRJNA224116	SAMN13818261	na	na	na	na	2697370	2697370	Citrobacter sp. LUTT5	strain=LUTT5	na	latest	Complete Genome	Major	Full	2020-01-19	ASM990531v1		GCA_009905315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/905/315/GCF_009905315.1_ASM990531v1	./Development/ThreeFold/data/external/Citrobacter/GCF_009905315.1_ASM990531v1_genomic.fna.gz
GCF_024181045.1	PRJNA224116	SAMN14146115	na	na	na	na	2712024	2712024	Citrobacter sp. SX212	strain=SX212	na	latest	Complete Genome	Major	Full	2022-07-07	ASM2418104v1		GCA_024181045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/181/045/GCF_024181045.1_ASM2418104v1	./Development/ThreeFold/data/external/Citrobacter/GCF_024181045.1_ASM2418104v1_genomic.fna.gz
GCF_024181025.1	PRJNA224116	SAMN14146114	na	na	na	na	2712025	2712025	Citrobacter sp. SX206	strain=SX206	na	latest	Complete Genome	Major	Full	2022-07-07	ASM2418102v1		GCA_024181025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/181/025/GCF_024181025.1_ASM2418102v1	./Development/ThreeFold/data/external/Citrobacter/GCF_024181025.1_ASM2418102v1_genomic.fna.gz
GCF_011602505.1	PRJNA224116	SAMN14352213	na	na	na	na	2716879	2716879	Citrobacter sp. Y3	strain=Y3	na	latest	Complete Genome	Major	Full	2020-03-21	ASM1160250v1		GCA_011602505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/602/505/GCF_011602505.1_ASM1160250v1	./Development/ThreeFold/data/external/Citrobacter/GCF_011602505.1_ASM1160250v1_genomic.fna.gz
GCF_013890595.1	PRJNA224116	SAMN15148180	na	na	na	na	2742620	2742620	Citrobacter sp. RHB20-C15	strain=RHB20-C15	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1389059v1		GCA_013890595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/890/595/GCF_013890595.1_ASM1389059v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013890595.1_ASM1389059v1_genomic.fna.gz
GCF_013890155.1	PRJNA224116	SAMN15148181	na	na	na	na	2742621	2742621	Citrobacter sp. RHB20-C16	strain=RHB20-C16	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1389015v1		GCA_013890155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/890/155/GCF_013890155.1_ASM1389015v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013890155.1_ASM1389015v1_genomic.fna.gz
GCF_013889875.1	PRJNA224116	SAMN15148185	na	na	na	na	2742622	2742622	Citrobacter sp. RHB21-C01	strain=RHB21-C01	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1388987v1		GCA_013889875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/889/875/GCF_013889875.1_ASM1388987v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013889875.1_ASM1388987v1_genomic.fna.gz
GCF_013889015.1	PRJNA224116	SAMN15148189	na	na	na	na	2742623	2742623	Citrobacter sp. RHB21-C05	strain=RHB21-C05	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1388901v1		GCA_013889015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/889/015/GCF_013889015.1_ASM1388901v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013889015.1_ASM1388901v1_genomic.fna.gz
GCF_013836145.1	PRJNA224116	SAMN15148236	na	na	na	na	2742624	2742624	Citrobacter sp. RHB25-C09	strain=RHB25-C09	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1383614v1		GCA_013836145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/836/145/GCF_013836145.1_ASM1383614v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013836145.1_ASM1383614v1_genomic.fna.gz
GCF_013816795.1	PRJNA224116	SAMN15148354	na	na	na	na	2742625	2742625	Citrobacter sp. RHB35-C17	strain=RHB35-C17	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1381679v1		GCA_013816795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/816/795/GCF_013816795.1_ASM1381679v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013816795.1_ASM1381679v1_genomic.fna.gz
GCF_013816515.1	PRJNA224116	SAMN15148356	na	na	na	na	2742626	2742626	Citrobacter sp. RHB35-C21	strain=RHB35-C21	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1381651v1		GCA_013816515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/816/515/GCF_013816515.1_ASM1381651v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013816515.1_ASM1381651v1_genomic.fna.gz
GCF_013814485.1	PRJNA224116	SAMN15148369	na	na	na	na	2742627	2742627	Citrobacter sp. RHB36-C18	strain=RHB36-C18	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1381448v1		GCA_013814485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/814/485/GCF_013814485.1_ASM1381448v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013814485.1_ASM1381448v1_genomic.fna.gz
GCF_013797615.1	PRJNA224116	SAMN15148454	na	na	na	na	2742629	2742629	Citrobacter sp. RHBSTW-00017	strain=RHBSTW-00017	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1379761v1		GCA_013797615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/797/615/GCF_013797615.1_ASM1379761v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013797615.1_ASM1379761v1_genomic.fna.gz
GCF_013797345.1	PRJNA224116	SAMN15148456	na	na	na	na	2742630	2742630	Citrobacter sp. RHBSTW-00021	strain=RHBSTW-00021	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1379734v1		GCA_013797345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/797/345/GCF_013797345.1_ASM1379734v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013797345.1_ASM1379734v1_genomic.fna.gz
GCF_013796805.1	PRJNA224116	SAMN15148462	na	na	na	na	2742632	2742632	Citrobacter sp. RHBSTW-00053	strain=RHBSTW-00053	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1379680v1		GCA_013796805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/796/805/GCF_013796805.1_ASM1379680v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013796805.1_ASM1379680v1_genomic.fna.gz
GCF_013794885.1	PRJNA224116	SAMN15148489	na	na	na	na	2742635	2742635	Citrobacter sp. RHBSTW-00107	strain=RHBSTW-00107	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1379488v1		GCA_013794885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/794/885/GCF_013794885.1_ASM1379488v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013794885.1_ASM1379488v1_genomic.fna.gz
GCF_013791465.1	PRJNA224116	SAMN15148501	na	na	na	na	2742636	2742636	Citrobacter sp. RHBSTW-00127	strain=RHBSTW-00127	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1379146v1		GCA_013791465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/791/465/GCF_013791465.1_ASM1379146v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013791465.1_ASM1379146v1_genomic.fna.gz
GCF_013790835.1	PRJNA224116	SAMN15148508	na	na	na	na	2742638	2742638	Citrobacter sp. RHBSTW-00137	strain=RHBSTW-00137	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1379083v1		GCA_013790835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/790/835/GCF_013790835.1_ASM1379083v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013790835.1_ASM1379083v1_genomic.fna.gz
GCF_013786345.1	PRJNA224116	SAMN15148552	na	na	na	na	2742641	2742641	Citrobacter sp. RHBSTW-00229	strain=RHBSTW-00229	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378634v1		GCA_013786345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/786/345/GCF_013786345.1_ASM1378634v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013786345.1_ASM1378634v1_genomic.fna.gz
GCF_013741155.1	PRJNA224116	SAMN15148608	na	na	na	na	2742647	2742647	Citrobacter sp. RHBSTW-00424	strain=RHBSTW-00424	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374115v1		GCA_013741155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/741/155/GCF_013741155.1_ASM1374115v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013741155.1_ASM1374115v1_genomic.fna.gz
GCF_013737455.1	PRJNA224116	SAMN15148616	na	na	na	na	2742648	2742648	Citrobacter sp. RHBSTW-00446	strain=RHBSTW-00446	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373745v1		GCA_013737455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/737/455/GCF_013737455.1_ASM1373745v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013737455.1_ASM1373745v1_genomic.fna.gz
GCF_013747755.1	PRJNA224116	SAMN15148646	na	na	na	na	2742653	2742653	Citrobacter sp. RHBSTW-00524	strain=RHBSTW-00524	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374775v1		GCA_013747755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/747/755/GCF_013747755.1_ASM1374775v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013747755.1_ASM1374775v1_genomic.fna.gz
GCF_013747275.1	PRJNA224116	SAMN15148649	na	na	na	na	2742654	2742654	Citrobacter sp. RHBSTW-00535	strain=RHBSTW-00535	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374727v1		GCA_013747275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/747/275/GCF_013747275.1_ASM1374727v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013747275.1_ASM1374727v1_genomic.fna.gz
GCF_013739755.1	PRJNA224116	SAMN15148654	na	na	na	na	2742655	2742655	Citrobacter sp. RHBSTW-00570	strain=RHBSTW-00570	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373975v1		GCA_013739755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/739/755/GCF_013739755.1_ASM1373975v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013739755.1_ASM1373975v1_genomic.fna.gz
GCF_013784065.1	PRJNA224116	SAMN15148660	na	na	na	na	2742657	2742657	Citrobacter sp. RHBSTW-00599	strain=RHBSTW-00599	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378406v1		GCA_013784065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/784/065/GCF_013784065.1_ASM1378406v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013784065.1_ASM1378406v1_genomic.fna.gz
GCF_013746415.1	PRJNA224116	SAMN15148667	na	na	na	na	2742658	2742658	Citrobacter sp. RHBSTW-00628	strain=RHBSTW-00628	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374641v1		GCA_013746415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/746/415/GCF_013746415.1_ASM1374641v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013746415.1_ASM1374641v1_genomic.fna.gz
GCF_013746155.1	PRJNA224116	SAMN15148675	na	na	na	na	2742659	2742659	Citrobacter sp. RHBSTW-00667	strain=RHBSTW-00667	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374615v1		GCA_013746155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/746/155/GCF_013746155.1_ASM1374615v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013746155.1_ASM1374615v1_genomic.fna.gz
GCF_013738915.1	PRJNA224116	SAMN15148682	na	na	na	na	2742661	2742661	Citrobacter sp. RHBSTW-00678	strain=RHBSTW-00678	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373891v1		GCA_013738915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/738/915/GCF_013738915.1_ASM1373891v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013738915.1_ASM1373891v1_genomic.fna.gz
GCF_013733095.1	PRJNA224116	SAMN15148686	na	na	na	na	2742662	2742662	Citrobacter sp. RHBSTW-00696	strain=RHBSTW-00696	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373309v1		GCA_013733095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/733/095/GCF_013733095.1_ASM1373309v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013733095.1_ASM1373309v1_genomic.fna.gz
GCF_013732395.1	PRJNA224116	SAMN15148702	na	na	na	na	2742663	2742663	Citrobacter sp. RHBSTW-00821	strain=RHBSTW-00821	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373239v1		GCA_013732395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/732/395/GCF_013732395.1_ASM1373239v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013732395.1_ASM1373239v1_genomic.fna.gz
GCF_013729795.1	PRJNA224116	SAMN15148719	na	na	na	na	2742666	2742666	Citrobacter sp. RHBSTW-00859	strain=RHBSTW-00859	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372979v1		GCA_013729795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/729/795/GCF_013729795.1_ASM1372979v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013729795.1_ASM1372979v1_genomic.fna.gz
GCF_013728515.1	PRJNA224116	SAMN15148728	na	na	na	na	2742667	2742667	Citrobacter sp. RHBSTW-00881	strain=RHBSTW-00881	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372851v1		GCA_013728515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/728/515/GCF_013728515.1_ASM1372851v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013728515.1_ASM1372851v1_genomic.fna.gz
GCF_013728095.1	PRJNA224116	SAMN15148731	na	na	na	na	2742668	2742668	Citrobacter sp. RHBSTW-00887	strain=RHBSTW-00887	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372809v1		GCA_013728095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/728/095/GCF_013728095.1_ASM1372809v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013728095.1_ASM1372809v1_genomic.fna.gz
GCF_013727235.1	PRJNA224116	SAMN15148737	na	na	na	na	2742670	2742670	Citrobacter sp. RHBSTW-00903	strain=RHBSTW-00903	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372723v1		GCA_013727235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/727/235/GCF_013727235.1_ASM1372723v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013727235.1_ASM1372723v1_genomic.fna.gz
GCF_013615435.1	PRJNA224116	SAMN15148751	na	na	na	na	2742671	2742671	Citrobacter sp. RHBSTW-00944	strain=RHBSTW-00944	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1361543v1		GCA_013615435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/615/435/GCF_013615435.1_ASM1361543v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013615435.1_ASM1361543v1_genomic.fna.gz
GCF_013724425.1	PRJNA224116	SAMN15148758	na	na	na	na	2742674	2742674	Citrobacter sp. RHBSTW-00976	strain=RHBSTW-00976	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372442v1		GCA_013724425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/724/425/GCF_013724425.1_ASM1372442v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013724425.1_ASM1372442v1_genomic.fna.gz
GCF_013783065.1	PRJNA224116	SAMN15148762	na	na	na	na	2742675	2742675	Citrobacter sp. RHBSTW-00986	strain=RHBSTW-00986	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378306v1		GCA_013783065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/783/065/GCF_013783065.1_ASM1378306v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013783065.1_ASM1378306v1_genomic.fna.gz
GCF_013781985.1	PRJNA224116	SAMN15148767	na	na	na	na	2742677	2742677	Citrobacter sp. RHBSTW-01013	strain=RHBSTW-01013	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378198v1		GCA_013781985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/781/985/GCF_013781985.1_ASM1378198v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013781985.1_ASM1378198v1_genomic.fna.gz
GCF_013781945.1	PRJNA224116	SAMN15148769	na	na	na	na	2742678	2742678	Citrobacter sp. RHBSTW-01044	strain=RHBSTW-01044	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378194v1		GCA_013781945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/781/945/GCF_013781945.1_ASM1378194v1	./Development/ThreeFold/data/external/Citrobacter/GCF_013781945.1_ASM1378194v1_genomic.fna.gz
GCF_014596895.2	PRJNA224116	SAMN15963933	na	na	na	na	2769343	2769343	Citrobacter sp. C1	strain=C1	na	latest	Complete Genome	Major	Full	2024-06-06	ASM1459689v2		GCA_014596895.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/596/895/GCF_014596895.2_ASM1459689v2	./Development/ThreeFold/data/external/Citrobacter/GCF_014596895.2_ASM1459689v2_genomic.fna.gz
GCF_014596845.2	PRJNA224116	SAMN15963934	na	na	na	na	2769344	2769344	Citrobacter sp. C5_2	strain=C5_2	na	latest	Complete Genome	Major	Full	2024-06-06	ASM1459684v2		GCA_014596845.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/596/845/GCF_014596845.2_ASM1459684v2	./Development/ThreeFold/data/external/Citrobacter/GCF_014596845.2_ASM1459684v2_genomic.fna.gz
GCF_014596835.2	PRJNA224116	SAMN15963935	na	na	na	na	2769345	2769345	Citrobacter sp. C6_1	strain=C6_1	na	latest	Complete Genome	Major	Full	2024-06-06	ASM1459683v2		GCA_014596835.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/596/835/GCF_014596835.2_ASM1459683v2	./Development/ThreeFold/data/external/Citrobacter/GCF_014596835.2_ASM1459683v2_genomic.fna.gz
GCF_014596855.2	PRJNA224116	SAMN15963936	na	na	na	na	2769346	2769346	Citrobacter sp. C6_2	strain=C6_2	na	latest	Complete Genome	Major	Full	2024-06-06	ASM1459685v2		GCA_014596855.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/596/855/GCF_014596855.2_ASM1459685v2	./Development/ThreeFold/data/external/Citrobacter/GCF_014596855.2_ASM1459685v2_genomic.fna.gz
GCF_014596815.2	PRJNA224116	SAMN15963937	na	na	na	na	2769347	2769347	Citrobacter sp. C13	strain=C13	na	latest	Complete Genome	Major	Full	2024-06-06	ASM1459681v2		GCA_014596815.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/596/815/GCF_014596815.2_ASM1459681v2	./Development/ThreeFold/data/external/Citrobacter/GCF_014596815.2_ASM1459681v2_genomic.fna.gz
GCF_015167655.1	PRJNA224116	SAMN16456053	na	na	na	na	2781952	2781952	Citrobacter sp. BDA59-3	strain=BDA59-3	na	latest	Complete Genome	Major	Full	2020-11-02	ASM1516765v1		GCA_015167655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/167/655/GCF_015167655.1_ASM1516765v1	./Development/ThreeFold/data/external/Citrobacter/GCF_015167655.1_ASM1516765v1_genomic.fna.gz
GCF_016894305.1	PRJNA224116	SAMN17734265	na	na	na	na	2807631	2807631	Citrobacter sp. B72	strain=B72	na	latest	Complete Genome	Major	Full	2021-02-16	ASM1689430v1		GCA_016894305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/894/305/GCF_016894305.1_ASM1689430v1	./Development/ThreeFold/data/external/Citrobacter/GCF_016894305.1_ASM1689430v1_genomic.fna.gz
GCF_041320245.1	PRJNA224116	SAMN29495183	na	na	reference genome	na	2894201	2894201	Citrobacter meridianamericanus	strain=OT146	na	latest	Complete Genome	Major	Full	2024-08-18	ASM4132024v1		GCA_041320245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/320/245/GCF_041320245.1_ASM4132024v1	./Development/ThreeFold/data/external/Citrobacter/GCF_041320245.1_ASM4132024v1_genomic.fna.gz
GCF_041320255.1	PRJNA224116	SAMN29495180	na	na	na	na	2894201	2894201	Citrobacter meridianamericanus	strain=OT115	na	latest	Complete Genome	Major	Full	2024-08-18	ASM4132025v1		GCA_041320255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/320/255/GCF_041320255.1_ASM4132025v1	./Development/ThreeFold/data/external/Citrobacter/GCF_041320255.1_ASM4132025v1_genomic.fna.gz
GCF_041320265.1	PRJNA224116	SAMN29495178	na	na	na	na	2894201	2894201	Citrobacter meridianamericanus	strain=OT98	na	latest	Complete Genome	Major	Full	2024-08-18	ASM4132026v1		GCA_041320265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/320/265/GCF_041320265.1_ASM4132026v1	./Development/ThreeFold/data/external/Citrobacter/GCF_041320265.1_ASM4132026v1_genomic.fna.gz
GCF_023516235.1	PRJNA224116	SAMN28157541	na	na	na	na	2942480	2942480	Citrobacter sp. XT1-2-2	strain=XT1_2_2	na	latest	Complete Genome	Major	Full	2022-05-22	ASM2351623v1		GCA_023516235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/516/235/GCF_023516235.1_ASM2351623v1	./Development/ThreeFold/data/external/Citrobacter/GCF_023516235.1_ASM2351623v1_genomic.fna.gz
GCF_029338175.1	PRJNA224116	SAMN33731975	na	na	na	assembly from type material	2971264	2971264	Citrobacter enshiensis	strain=S171	na	latest	Complete Genome	Major	Full	2023-03-22	ASM2933817v1		GCA_029338175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/338/175/GCF_029338175.1_ASM2933817v1	./Development/ThreeFold/data/external/Citrobacter/GCF_029338175.1_ASM2933817v1_genomic.fna.gz
GCF_027919895.1	PRJNA224116	SAMN32252640	na	na	na	na	3015952	3015952	Citrobacter sp. 21OH12SH02A-Citro	strain=21OH12SH02A-Citro	na	latest	Complete Genome	Major	Full	2022-12-27	ASM2791989v1		GCA_027919895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/919/895/GCF_027919895.1_ASM2791989v1	./Development/ThreeFold/data/external/Citrobacter/GCF_027919895.1_ASM2791989v1_genomic.fna.gz
