assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_031036315.1	PRJNA224116	SAMN16807072	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=171	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103631v1		GCA_031036315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/036/315/GCF_031036315.1_ASM3103631v1	./Development/ThreeFold/data/external/Salmonella/GCF_031036315.1_ASM3103631v1_genomic.fna.gz
GCF_031036335.1	PRJNA224116	SAMN16807071	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=151-ARN	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103633v1		GCA_031036335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/036/335/GCF_031036335.1_ASM3103633v1	./Development/ThreeFold/data/external/Salmonella/GCF_031036335.1_ASM3103633v1_genomic.fna.gz
GCF_031036455.1	PRJNA224116	SAMN16807070	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=C7	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103645v1		GCA_031036455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/036/455/GCF_031036455.1_ASM3103645v1	./Development/ThreeFold/data/external/Salmonella/GCF_031036455.1_ASM3103645v1_genomic.fna.gz
GCF_031036675.1	PRJNA224116	SAMN16807069	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=RG21060838	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103667v1		GCA_031036675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/036/675/GCF_031036675.1_ASM3103667v1	./Development/ThreeFold/data/external/Salmonella/GCF_031036675.1_ASM3103667v1_genomic.fna.gz
GCF_031036835.1	PRJNA224116	SAMN16807067	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=1-E6	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103683v1		GCA_031036835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/036/835/GCF_031036835.1_ASM3103683v1	./Development/ThreeFold/data/external/Salmonella/GCF_031036835.1_ASM3103683v1_genomic.fna.gz
GCF_031037015.1	PRJNA224116	SAMN16807091	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0189	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103701v1		GCA_031037015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/037/015/GCF_031037015.1_ASM3103701v1	./Development/ThreeFold/data/external/Salmonella/GCF_031037015.1_ASM3103701v1_genomic.fna.gz
GCF_031038275.1	PRJNA224116	SAMN16807075	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=178	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103827v1		GCA_031038275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/038/275/GCF_031038275.1_ASM3103827v1	./Development/ThreeFold/data/external/Salmonella/GCF_031038275.1_ASM3103827v1_genomic.fna.gz
GCF_031038815.1	PRJNA224116	SAMN16807090	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0182	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103881v1		GCA_031038815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/038/815/GCF_031038815.1_ASM3103881v1	./Development/ThreeFold/data/external/Salmonella/GCF_031038815.1_ASM3103881v1_genomic.fna.gz
GCF_031038915.1	PRJNA224116	SAMN16807089	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0180	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103891v1		GCA_031038915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/038/915/GCF_031038915.1_ASM3103891v1	./Development/ThreeFold/data/external/Salmonella/GCF_031038915.1_ASM3103891v1_genomic.fna.gz
GCF_031038935.1	PRJNA224116	SAMN16807088	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0164	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103893v1		GCA_031038935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/038/935/GCF_031038935.1_ASM3103893v1	./Development/ThreeFold/data/external/Salmonella/GCF_031038935.1_ASM3103893v1_genomic.fna.gz
GCF_031038955.1	PRJNA224116	SAMN16807087	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0163	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103895v1		GCA_031038955.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/038/955/GCF_031038955.1_ASM3103895v1	./Development/ThreeFold/data/external/Salmonella/GCF_031038955.1_ASM3103895v1_genomic.fna.gz
GCF_031038975.1	PRJNA224116	SAMN16807086	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0159	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103897v1		GCA_031038975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/038/975/GCF_031038975.1_ASM3103897v1	./Development/ThreeFold/data/external/Salmonella/GCF_031038975.1_ASM3103897v1_genomic.fna.gz
GCF_031038995.1	PRJNA224116	SAMN16807085	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0153	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103899v1		GCA_031038995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/038/995/GCF_031038995.1_ASM3103899v1	./Development/ThreeFold/data/external/Salmonella/GCF_031038995.1_ASM3103899v1_genomic.fna.gz
GCF_031039015.1	PRJNA224116	SAMN16807083	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0144	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103901v1		GCA_031039015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/039/015/GCF_031039015.1_ASM3103901v1	./Development/ThreeFold/data/external/Salmonella/GCF_031039015.1_ASM3103901v1_genomic.fna.gz
GCF_031039035.1	PRJNA224116	SAMN16807082	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0143	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103903v1		GCA_031039035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/039/035/GCF_031039035.1_ASM3103903v1	./Development/ThreeFold/data/external/Salmonella/GCF_031039035.1_ASM3103903v1_genomic.fna.gz
GCF_031039175.1	PRJNA224116	SAMN16807080	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0080	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103917v1		GCA_031039175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/039/175/GCF_031039175.1_ASM3103917v1	./Development/ThreeFold/data/external/Salmonella/GCF_031039175.1_ASM3103917v1_genomic.fna.gz
GCF_031039375.1	PRJNA224116	SAMN16807079	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0077	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103937v1		GCA_031039375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/039/375/GCF_031039375.1_ASM3103937v1	./Development/ThreeFold/data/external/Salmonella/GCF_031039375.1_ASM3103937v1_genomic.fna.gz
GCF_031039535.1	PRJNA224116	SAMN16807078	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0075	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103953v1		GCA_031039535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/039/535/GCF_031039535.1_ASM3103953v1	./Development/ThreeFold/data/external/Salmonella/GCF_031039535.1_ASM3103953v1_genomic.fna.gz
GCF_031039735.1	PRJNA224116	SAMN16807077	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0058	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103973v1		GCA_031039735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/039/735/GCF_031039735.1_ASM3103973v1	./Development/ThreeFold/data/external/Salmonella/GCF_031039735.1_ASM3103973v1_genomic.fna.gz
GCF_031039875.1	PRJNA224116	SAMN16807076	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0044	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103987v1		GCA_031039875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/039/875/GCF_031039875.1_ASM3103987v1	./Development/ThreeFold/data/external/Salmonella/GCF_031039875.1_ASM3103987v1_genomic.fna.gz
GCF_032938035.1	PRJNA224116	SAMN37640154	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=LA5	775	latest	Complete Genome	Major	Full	2023-10-23	ASM3293803v1		GCA_032938035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/938/035/GCF_032938035.1_ASM3293803v1	./Development/ThreeFold/data/external/Salmonella/GCF_032938035.1_ASM3293803v1_genomic.fna.gz
GCF_038380085.1	PRJNA224116	SAMN29867062	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=IdAB102	na	latest	Complete Genome	Major	Full	2024-04-20	ASM3838008v1		GCA_038380085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/380/085/GCF_038380085.1_ASM3838008v1	./Development/ThreeFold/data/external/Salmonella/GCF_038380085.1_ASM3838008v1_genomic.fna.gz
GCF_038380095.1	PRJNA224116	SAMN29867063	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=IdAB109	na	latest	Complete Genome	Major	Full	2024-04-20	ASM3838009v1		GCA_038380095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/380/095/GCF_038380095.1_ASM3838009v1	./Development/ThreeFold/data/external/Salmonella/GCF_038380095.1_ASM3838009v1_genomic.fna.gz
GCF_038380105.1	PRJNA224116	SAMN29826157	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=IdAB45	na	latest	Complete Genome	Major	Full	2024-04-20	ASM3838010v1		GCA_038380105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/380/105/GCF_038380105.1_ASM3838010v1	./Development/ThreeFold/data/external/Salmonella/GCF_038380105.1_ASM3838010v1_genomic.fna.gz
GCF_040822475.1	PRJNA224116	SAMN42350235	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-2793	na	latest	Complete Genome	Major	Full	2024-07-24	ASM4082247v1		GCA_040822475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/822/475/GCF_040822475.1_ASM4082247v1	./Development/ThreeFold/data/external/Salmonella/GCF_040822475.1_ASM4082247v1_genomic.fna.gz
GCF_040822485.1	PRJNA224116	SAMN42350244	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-2536	na	latest	Complete Genome	Major	Full	2024-07-24	ASM4082248v1		GCA_040822485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/822/485/GCF_040822485.1_ASM4082248v1	./Development/ThreeFold/data/external/Salmonella/GCF_040822485.1_ASM4082248v1_genomic.fna.gz
GCF_040822495.1	PRJNA224116	SAMN42350250	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-2949	na	latest	Complete Genome	Major	Full	2024-07-24	ASM4082249v1		GCA_040822495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/822/495/GCF_040822495.1_ASM4082249v1	./Development/ThreeFold/data/external/Salmonella/GCF_040822495.1_ASM4082249v1_genomic.fna.gz
GCF_040822505.1	PRJNA224116	SAMN42350252	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-3106	na	latest	Complete Genome	Major	Full	2024-07-24	ASM4082250v1		GCA_040822505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/822/505/GCF_040822505.1_ASM4082250v1	./Development/ThreeFold/data/external/Salmonella/GCF_040822505.1_ASM4082250v1_genomic.fna.gz
GCF_040822515.1	PRJNA224116	SAMN42350230	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-2407	na	latest	Complete Genome	Major	Full	2024-07-24	ASM4082251v1		GCA_040822515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/822/515/GCF_040822515.1_ASM4082251v1	./Development/ThreeFold/data/external/Salmonella/GCF_040822515.1_ASM4082251v1_genomic.fna.gz
GCF_040822525.1	PRJNA224116	SAMN42350237	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-3027	na	latest	Complete Genome	Major	Full	2024-07-24	ASM4082252v1		GCA_040822525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/822/525/GCF_040822525.1_ASM4082252v1	./Development/ThreeFold/data/external/Salmonella/GCF_040822525.1_ASM4082252v1_genomic.fna.gz
GCF_040822535.1	PRJNA224116	SAMN42350239	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-3274	na	latest	Complete Genome	Major	Full	2024-07-24	ASM4082253v1		GCA_040822535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/822/535/GCF_040822535.1_ASM4082253v1	./Development/ThreeFold/data/external/Salmonella/GCF_040822535.1_ASM4082253v1_genomic.fna.gz
GCF_040895365.1	PRJNA224116	SAMN42350241	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-0176	na	latest	Complete Genome	Major	Full	2024-07-29	ASM4089536v1		GCA_040895365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/895/365/GCF_040895365.1_ASM4089536v1	./Development/ThreeFold/data/external/Salmonella/GCF_040895365.1_ASM4089536v1_genomic.fna.gz
GCF_040895435.1	PRJNA224116	SAMN42350243	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-2346	na	latest	Complete Genome	Major	Full	2024-07-29	ASM4089543v1		GCA_040895435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/895/435/GCF_040895435.1_ASM4089543v1	./Development/ThreeFold/data/external/Salmonella/GCF_040895435.1_ASM4089543v1_genomic.fna.gz
GCF_040895765.1	PRJNA224116	SAMN42350247	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-2656	na	latest	Complete Genome	Major	Full	2024-07-29	ASM4089576v1		GCA_040895765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/895/765/GCF_040895765.1_ASM4089576v1	./Development/ThreeFold/data/external/Salmonella/GCF_040895765.1_ASM4089576v1_genomic.fna.gz
GCF_040895795.1	PRJNA224116	SAMN42350251	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-3017	na	latest	Complete Genome	Major	Full	2024-07-29	ASM4089579v1		GCA_040895795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/895/795/GCF_040895795.1_ASM4089579v1	./Development/ThreeFold/data/external/Salmonella/GCF_040895795.1_ASM4089579v1_genomic.fna.gz
GCF_040895825.1	PRJNA224116	SAMN42350253	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-3186	na	latest	Complete Genome	Major	Full	2024-07-29	ASM4089582v1		GCA_040895825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/895/825/GCF_040895825.1_ASM4089582v1	./Development/ThreeFold/data/external/Salmonella/GCF_040895825.1_ASM4089582v1_genomic.fna.gz
GCF_040896175.1	PRJNA224116	SAMN42350254	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-3271	na	latest	Complete Genome	Major	Full	2024-07-29	ASM4089617v1		GCA_040896175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/896/175/GCF_040896175.1_ASM4089617v1	./Development/ThreeFold/data/external/Salmonella/GCF_040896175.1_ASM4089617v1_genomic.fna.gz
GCF_040956495.1	PRJNA224116	SAMN42350232	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-2585	na	latest	Complete Genome	Major	Full	2024-07-31	ASM4095649v1		GCA_040956495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/956/495/GCF_040956495.1_ASM4095649v1	./Development/ThreeFold/data/external/Salmonella/GCF_040956495.1_ASM4095649v1_genomic.fna.gz
GCF_040956515.1	PRJNA224116	SAMN42350233	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-2601	na	latest	Complete Genome	Major	Full	2024-07-31	ASM4095651v1		GCA_040956515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/956/515/GCF_040956515.1_ASM4095651v1	./Development/ThreeFold/data/external/Salmonella/GCF_040956515.1_ASM4095651v1_genomic.fna.gz
GCF_040956555.1	PRJNA224116	SAMN42350236	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-2929	na	latest	Complete Genome	Major	Full	2024-07-31	ASM4095655v1		GCA_040956555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/956/555/GCF_040956555.1_ASM4095655v1	./Development/ThreeFold/data/external/Salmonella/GCF_040956555.1_ASM4095655v1_genomic.fna.gz
GCF_040956595.1	PRJNA224116	SAMN42350238	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-3044	na	latest	Complete Genome	Major	Full	2024-07-31	ASM4095659v1		GCA_040956595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/956/595/GCF_040956595.1_ASM4095659v1	./Development/ThreeFold/data/external/Salmonella/GCF_040956595.1_ASM4095659v1_genomic.fna.gz
GCF_040956715.1	PRJNA224116	SAMN42350240	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-3340	na	latest	Complete Genome	Major	Full	2024-07-31	ASM4095671v1		GCA_040956715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/956/715/GCF_040956715.1_ASM4095671v1	./Development/ThreeFold/data/external/Salmonella/GCF_040956715.1_ASM4095671v1_genomic.fna.gz
GCF_040956775.1	PRJNA224116	SAMN42350242	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-0392	na	latest	Complete Genome	Major	Full	2024-07-31	ASM4095677v1		GCA_040956775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/956/775/GCF_040956775.1_ASM4095677v1	./Development/ThreeFold/data/external/Salmonella/GCF_040956775.1_ASM4095677v1_genomic.fna.gz
GCF_040956895.1	PRJNA224116	SAMN42350245	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-2537	na	latest	Complete Genome	Major	Full	2024-07-31	ASM4095689v1		GCA_040956895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/956/895/GCF_040956895.1_ASM4095689v1	./Development/ThreeFold/data/external/Salmonella/GCF_040956895.1_ASM4095689v1_genomic.fna.gz
GCF_040956915.1	PRJNA224116	SAMN42350246	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-2621	na	latest	Complete Genome	Major	Full	2024-07-31	ASM4095691v1		GCA_040956915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/956/915/GCF_040956915.1_ASM4095691v1	./Development/ThreeFold/data/external/Salmonella/GCF_040956915.1_ASM4095691v1_genomic.fna.gz
GCF_040969815.1	PRJNA224116	SAMN42720447	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=2742	na	latest	Complete Genome	Major	Full	2024-08-02	ASM4096981v1		GCA_040969815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/969/815/GCF_040969815.1_ASM4096981v1	./Development/ThreeFold/data/external/Salmonella/GCF_040969815.1_ASM4096981v1_genomic.fna.gz
GCF_041411015.1	PRJNA224116	SAMN23139133	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0045	na	latest	Complete Genome	Major	Full	2024-08-25	ASM4141101v1		GCA_041411015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/015/GCF_041411015.1_ASM4141101v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411015.1_ASM4141101v1_genomic.fna.gz
GCF_041411055.1	PRJNA224116	SAMN23139132	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0044	na	latest	Complete Genome	Major	Full	2024-08-25	ASM4141105v1		GCA_041411055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/055/GCF_041411055.1_ASM4141105v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411055.1_ASM4141105v1_genomic.fna.gz
GCF_041411125.1	PRJNA224116	SAMN23139131	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0043	na	latest	Complete Genome	Major	Full	2024-08-25	ASM4141112v1		GCA_041411125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/125/GCF_041411125.1_ASM4141112v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411125.1_ASM4141112v1_genomic.fna.gz
GCF_041411135.1	PRJNA224116	SAMN23139130	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0042	na	latest	Complete Genome	Major	Full	2024-08-25	ASM4141113v1		GCA_041411135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/135/GCF_041411135.1_ASM4141113v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411135.1_ASM4141113v1_genomic.fna.gz
GCF_041411165.1	PRJNA224116	SAMN23139129	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0041	na	latest	Complete Genome	Major	Full	2024-08-25	ASM4141116v1		GCA_041411165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/165/GCF_041411165.1_ASM4141116v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411165.1_ASM4141116v1_genomic.fna.gz
GCF_041411195.1	PRJNA224116	SAMN23139128	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0040	na	latest	Complete Genome	Major	Full	2024-08-25	ASM4141119v1		GCA_041411195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/195/GCF_041411195.1_ASM4141119v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411195.1_ASM4141119v1_genomic.fna.gz
GCF_041411215.1	PRJNA224116	SAMN23139126	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0038	na	latest	Complete Genome	Major	Full	2024-08-25	ASM4141121v1		GCA_041411215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/215/GCF_041411215.1_ASM4141121v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411215.1_ASM4141121v1_genomic.fna.gz
GCF_041411245.1	PRJNA224116	SAMN23139125	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0037	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141124v1		GCA_041411245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/245/GCF_041411245.1_ASM4141124v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411245.1_ASM4141124v1_genomic.fna.gz
GCF_041411255.1	PRJNA224116	SAMN23139124	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0036	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141125v1		GCA_041411255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/255/GCF_041411255.1_ASM4141125v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411255.1_ASM4141125v1_genomic.fna.gz
GCF_041411265.1	PRJNA224116	SAMN23139123	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0035	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141126v1		GCA_041411265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/265/GCF_041411265.1_ASM4141126v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411265.1_ASM4141126v1_genomic.fna.gz
GCF_041411275.1	PRJNA224116	SAMN23139122	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0034	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141127v1		GCA_041411275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/275/GCF_041411275.1_ASM4141127v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411275.1_ASM4141127v1_genomic.fna.gz
GCF_041411285.1	PRJNA224116	SAMN23139121	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0033	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141128v1		GCA_041411285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/285/GCF_041411285.1_ASM4141128v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411285.1_ASM4141128v1_genomic.fna.gz
GCF_041411315.1	PRJNA224116	SAMN23139120	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0032	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141131v1		GCA_041411315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/315/GCF_041411315.1_ASM4141131v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411315.1_ASM4141131v1_genomic.fna.gz
GCF_041411325.1	PRJNA224116	SAMN23139119	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0031	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141132v1		GCA_041411325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/325/GCF_041411325.1_ASM4141132v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411325.1_ASM4141132v1_genomic.fna.gz
GCF_041411335.1	PRJNA224116	SAMN23139118	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0030	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141133v1		GCA_041411335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/335/GCF_041411335.1_ASM4141133v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411335.1_ASM4141133v1_genomic.fna.gz
GCF_041411885.1	PRJNA224116	SAMN23139117	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0029	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141188v1		GCA_041411885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/885/GCF_041411885.1_ASM4141188v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411885.1_ASM4141188v1_genomic.fna.gz
GCF_041411935.1	PRJNA224116	SAMN23139116	na	na	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01319SL0020	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4141193v1		GCA_041411935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/411/935/GCF_041411935.1_ASM4141193v1	./Development/ThreeFold/data/external/Salmonella/GCF_041411935.1_ASM4141193v1_genomic.fna.gz
