assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_001021995.1	PRJNA224116	SAMN03733745	na	na	na	na	548	548	Klebsiella aerogenes	strain=CAV1320	na	latest	Complete Genome	Major	Full	2015-06-09	ASM102199v1		GCA_001021995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/021/995/GCF_001021995.1_ASM102199v1	./Klebsiella/GCF_001021995.1_ASM102199v1_genomic.fna.gz
GCF_001559215.2	PRJNA224116	SAMN03996296	na	na	na	na	548	548	Klebsiella aerogenes	strain=FDAARGOS_152	na	latest	Complete Genome	Major	Full	2018-02-05	ASM155921v2		GCA_001559215.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/559/215/GCF_001559215.2_ASM155921v2	./Klebsiella/GCF_001559215.2_ASM155921v2_genomic.fna.gz
GCF_001571545.2	PRJNA224116	SAMN03448049	na	na	na	na	548	548	Klebsiella aerogenes	strain=G7	na	latest	Complete Genome	Major	Full	2016-03-11	ASM157154v2		GCA_001571545.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/571/545/GCF_001571545.2_ASM157154v2	./Klebsiella/GCF_001571545.2_ASM157154v2_genomic.fna.gz
GCF_001593585.2	PRJNA224116	SAMN03996283	na	na	na	na	548	548	Klebsiella aerogenes	strain=FDAARGOS_139	na	latest	Complete Genome	Major	Full	2018-02-05	ASM159358v2		GCA_001593585.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/593/585/GCF_001593585.2_ASM159358v2	./Klebsiella/GCF_001593585.2_ASM159358v2_genomic.fna.gz
GCF_002591115.1	PRJNA224116	SAMN07312407	na	na	na	na	548	548	Klebsiella aerogenes	strain=FDAARGOS_363	na	latest	Complete Genome	Major	Full	2017-10-18	ASM259111v1		GCA_002591115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/115/GCF_002591115.1_ASM259111v1	./Klebsiella/GCF_002591115.1_ASM259111v1_genomic.fna.gz
GCF_002796405.1	PRJNA224116	SAMN04014859	na	na	na	na	548	548	Klebsiella aerogenes	strain=AR_0018	na	latest	Complete Genome	Major	Full	2017-11-27	ASM279640v1		GCA_002796405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/405/GCF_002796405.1_ASM279640v1	./Klebsiella/GCF_002796405.1_ASM279640v1_genomic.fna.gz
GCF_002796425.1	PRJNA224116	SAMN04014848	na	na	na	na	548	548	Klebsiella aerogenes	strain=AR_0007	na	latest	Complete Genome	Major	Full	2017-11-27	ASM279642v1		GCA_002796425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/425/GCF_002796425.1_ASM279642v1	./Klebsiella/GCF_002796425.1_ASM279642v1_genomic.fna.gz
GCF_002796525.1	PRJNA224116	SAMN04014850	na	na	na	na	548	548	Klebsiella aerogenes	strain=AR_0009	na	latest	Complete Genome	Major	Full	2017-11-27	ASM279652v1		GCA_002796525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/796/525/GCF_002796525.1_ASM279652v1	./Klebsiella/GCF_002796525.1_ASM279652v1_genomic.fna.gz
GCF_002948835.2	PRJNA224116	SAMN04014903	na	na	na	na	548	548	Klebsiella aerogenes	strain=AR_0062	na	latest	Complete Genome	Major	Full	2018-10-18	ASM294883v2		GCA_002948835.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/948/835/GCF_002948835.2_ASM294883v2	./Klebsiella/GCF_002948835.2_ASM294883v2_genomic.fna.gz
GCF_003546885.1	PRJNA224116	SAMN06173340	na	na	na	na	548	548	Klebsiella aerogenes	strain=FDAARGOS_327	na	latest	Complete Genome	Major	Full	2018-09-11	ASM354688v1		GCA_003546885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/546/885/GCF_003546885.1_ASM354688v1	./Klebsiella/GCF_003546885.1_ASM354688v1_genomic.fna.gz
GCF_003812185.1	PRJNA224116	SAMN10163207	na	na	na	na	548	548	Klebsiella aerogenes	strain=FDAARGOS_513	na	latest	Complete Genome	Major	Full	2018-11-21	ASM381218v1		GCA_003812185.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/185/GCF_003812185.1_ASM381218v1	./Klebsiella/GCF_003812185.1_ASM381218v1_genomic.fna.gz
GCF_006874725.1	PRJNA224116	SAMN10788268	na	na	na	na	548	548	Klebsiella aerogenes	strain=LU2	na	latest	Complete Genome	Major	Full	2019-07-11	ASM687472v1		GCA_006874725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/874/725/GCF_006874725.1_ASM687472v1	./Klebsiella/GCF_006874725.1_ASM687472v1_genomic.fna.gz
GCF_007632255.1	PRJNA224116	SAMN12330869	na	na	na	na	548	548	Klebsiella aerogenes	strain=Ka37751	na	latest	Complete Genome	Major	Full	2019-07-30	ASM763225v1		GCA_007632255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/632/255/GCF_007632255.1_ASM763225v1	./Klebsiella/GCF_007632255.1_ASM763225v1_genomic.fna.gz
GCF_008693885.1	PRJNA224116	SAMN11056356	na	na	na	na	548	548	Klebsiella aerogenes	strain=FDAARGOS_641	na	latest	Complete Genome	Major	Full	2019-09-25	ASM869388v1		GCA_008693885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/693/885/GCF_008693885.1_ASM869388v1	./Klebsiella/GCF_008693885.1_ASM869388v1_genomic.fna.gz
GCF_008727695.1	PRJNA224116	SAMN12807522	na	na	na	na	548	548	Klebsiella aerogenes	strain=KA_P10_L5_03.19	na	latest	Complete Genome	Major	Full	2019-09-29	ASM872769v1		GCA_008727695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/727/695/GCF_008727695.1_ASM872769v1	./Klebsiella/GCF_008727695.1_ASM872769v1_genomic.fna.gz
GCF_008931665.1	PRJNA224116	SAMN12289361	na	na	na	na	548	548	Klebsiella aerogenes	strain=C9	na	latest	Complete Genome	Major	Full	2019-10-09	ASM893166v1		GCA_008931665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/931/665/GCF_008931665.1_ASM893166v1	./Klebsiella/GCF_008931665.1_ASM893166v1_genomic.fna.gz
GCF_009732795.1	PRJNA224116	SAMN12877719	na	na	na	na	548	548	Klebsiella aerogenes	strain=Y6	na	latest	Complete Genome	Major	Full	2019-12-05	ASM973279v1		GCA_009732795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/732/795/GCF_009732795.1_ASM973279v1	./Klebsiella/GCF_009732795.1_ASM973279v1_genomic.fna.gz
GCF_009732815.1	PRJNA224116	SAMN12877718	na	na	na	na	548	548	Klebsiella aerogenes	strain=Y3	na	latest	Complete Genome	Major	Full	2019-12-05	ASM973281v1		GCA_009732815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/732/815/GCF_009732815.1_ASM973281v1	./Klebsiella/GCF_009732815.1_ASM973281v1_genomic.fna.gz
GCF_009732835.1	PRJNA224116	SAMN12877717	na	na	na	na	548	548	Klebsiella aerogenes	strain=Y1	na	latest	Complete Genome	Major	Full	2019-12-05	ASM973283v1		GCA_009732835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/732/835/GCF_009732835.1_ASM973283v1	./Klebsiella/GCF_009732835.1_ASM973283v1_genomic.fna.gz
GCF_009909445.1	PRJNA224116	SAMN13829509	na	na	na	na	548	548	Klebsiella aerogenes	strain=HNHF1	na	latest	Complete Genome	Major	Full	2020-01-21	ASM990944v1		GCA_009909445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/909/445/GCF_009909445.1_ASM990944v1	./Klebsiella/GCF_009909445.1_ASM990944v1_genomic.fna.gz
GCF_010509815.1	PRJNA224116	SAMN12881488	na	na	na	na	548	548	Klebsiella aerogenes	strain=AUH-KAM-9	na	latest	Complete Genome	Major	Full	2020-02-13	ASM1050981v1		GCA_010509815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/509/815/GCF_010509815.1_ASM1050981v1	./Klebsiella/GCF_010509815.1_ASM1050981v1_genomic.fna.gz
GCF_011067245.1	PRJNA224116	SAMN14249374	na	na	na	na	548	548	Klebsiella aerogenes	strain=18-2341	na	latest	Complete Genome	Major	Full	2020-03-08	ASM1106724v1		GCA_011067245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/067/245/GCF_011067245.1_ASM1106724v1	./Klebsiella/GCF_011067245.1_ASM1106724v1_genomic.fna.gz
GCF_011604725.1	PRJNA224116	SAMN14372988	na	na	na	na	548	548	Klebsiella aerogenes	strain=035	na	latest	Complete Genome	Major	Full	2020-03-22	ASM1160472v1		GCA_011604725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/604/725/GCF_011604725.1_ASM1160472v1	./Klebsiella/GCF_011604725.1_ASM1160472v1_genomic.fna.gz
GCF_013403435.2	PRJNA224116	SAMN15344675	na	na	na	na	548	548	Klebsiella aerogenes	strain=IIIF7SW-P1	na	latest	Complete Genome	Major	Full	2023-06-14	ASM1340343v2		GCA_013403435.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/403/435/GCF_013403435.2_ASM1340343v2	./Klebsiella/GCF_013403435.2_ASM1340343v2_genomic.fna.gz
GCF_013727635.1	PRJNA224116	SAMN15148733	na	na	na	na	548	548	Klebsiella aerogenes	strain=RHBSTW-00898	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372763v1		GCA_013727635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/727/635/GCF_013727635.1_ASM1372763v1	./Klebsiella/GCF_013727635.1_ASM1372763v1_genomic.fna.gz
GCF_014169215.1	PRJNA224116	SAMD00194509	na	na	na	na	548	548	Klebsiella aerogenes	strain=WP5-W18-CRE-01	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416921v1		GCA_014169215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/169/215/GCF_014169215.1_ASM1416921v1	./Klebsiella/GCF_014169215.1_ASM1416921v1_genomic.fna.gz
GCF_016939495.1	PRJNA224116	SAMN16933261	na	na	na	na	548	548	Klebsiella aerogenes	strain=EA46506	na	latest	Complete Genome	Major	Full	2021-02-25	ASM1693949v1		GCA_016939495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/939/495/GCF_016939495.1_ASM1693949v1	./Klebsiella/GCF_016939495.1_ASM1693949v1_genomic.fna.gz
GCF_019047925.1	PRJNA224116	SAMN16357583	na	na	na	na	548	548	Klebsiella aerogenes	strain=FDAARGOS 1441	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904792v1		GCA_019047925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/047/925/GCF_019047925.1_ASM1904792v1	./Klebsiella/GCF_019047925.1_ASM1904792v1_genomic.fna.gz
GCF_019048125.1	PRJNA224116	SAMN16357584	na	na	reference genome	assembly from type material	548	548	Klebsiella aerogenes	strain=FDAARGOS 1442	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904812v1		GCA_019048125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/048/125/GCF_019048125.1_ASM1904812v1	./Klebsiella/GCF_019048125.1_ASM1904812v1_genomic.fna.gz
GCF_019048885.1	PRJNA224116	SAMN19778273	na	na	na	na	548	548	Klebsiella aerogenes	strain=NTT31XS	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904888v1		GCA_019048885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/048/885/GCF_019048885.1_ASM1904888v1	./Klebsiella/GCF_019048885.1_ASM1904888v1_genomic.fna.gz
GCF_019931695.1	PRJNA224116	SAMN20964956	na	na	na	na	548	548	Klebsiella aerogenes	strain=KAE3SP	na	latest	Complete Genome	Major	Full	2021-09-13	ASM1993169v1		GCA_019931695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/931/695/GCF_019931695.1_ASM1993169v1	./Klebsiella/GCF_019931695.1_ASM1993169v1_genomic.fna.gz
GCF_022700775.1	PRJNA224116	SAMN16552197	na	na	na	na	548	548	Klebsiella aerogenes	strain=S148-1	na	latest	Complete Genome	Major	Full	2022-03-28	ASM2270077v1		GCA_022700775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/700/775/GCF_022700775.1_ASM2270077v1	./Klebsiella/GCF_022700775.1_ASM2270077v1_genomic.fna.gz
GCF_022759585.1	PRJNA224116	SAMN26813722	na	na	na	na	548	548	Klebsiella aerogenes	strain=NY1688	na	latest	Complete Genome	Major	Full	2022-03-30	ASM2275958v1		GCA_022759585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/759/585/GCF_022759585.1_ASM2275958v1	./Klebsiella/GCF_022759585.1_ASM2275958v1_genomic.fna.gz
GCF_022759605.1	PRJNA224116	SAMN26813932	na	na	na	na	548	548	Klebsiella aerogenes	strain=NY1464	na	latest	Complete Genome	Major	Full	2022-03-30	ASM2275960v1		GCA_022759605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/759/605/GCF_022759605.1_ASM2275960v1	./Klebsiella/GCF_022759605.1_ASM2275960v1_genomic.fna.gz
GCF_024661995.1	PRJNA224116	SAMN29482475	na	na	na	na	548	548	Klebsiella aerogenes	strain=TS2020	na	latest	Complete Genome	Major	Full	2022-08-15	ASM2466199v1		GCA_024661995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/661/995/GCF_024661995.1_ASM2466199v1	./Klebsiella/GCF_024661995.1_ASM2466199v1_genomic.fna.gz
GCF_024917575.1	PRJNA224116	SAMN28173987	na	na	na	na	548	548	Klebsiella aerogenes	strain=722	na	latest	Complete Genome	Major	Full	2022-09-04	ASM2491757v1		GCA_024917575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/917/575/GCF_024917575.1_ASM2491757v1	./Klebsiella/GCF_024917575.1_ASM2491757v1_genomic.fna.gz
GCF_024918355.1	PRJNA224116	SAMN28174061	na	na	na	na	548	548	Klebsiella aerogenes	strain=4417	na	latest	Complete Genome	Major	Full	2022-09-04	ASM2491835v1		GCA_024918355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/918/355/GCF_024918355.1_ASM2491835v1	./Klebsiella/GCF_024918355.1_ASM2491835v1_genomic.fna.gz
GCF_026220715.1	PRJNA224116	SAMN31759540	na	na	na	na	548	548	Klebsiella aerogenes	strain=2022CK-00592	na	latest	Complete Genome	Major	Full	2024-09-25	ASM2622071v4		GCA_026220715.4	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/220/715/GCF_026220715.1_ASM2622071v4	./Klebsiella/GCF_026220715.1_ASM2622071v4_genomic.fna.gz
GCF_026729635.1	PRJNA224116	SAMN32093418	na	na	na	na	548	548	Klebsiella aerogenes	strain=2022CK-00751	na	latest	Complete Genome	Major	Full	2024-09-25	ASM2672963v4		GCA_026729635.4	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/729/635/GCF_026729635.1_ASM2672963v4	./Klebsiella/GCF_026729635.1_ASM2672963v4_genomic.fna.gz
GCF_027595505.1	PRJNA224116	SAMN16387622	na	na	na	na	548	548	Klebsiella aerogenes	strain=S2_CRE2	na	latest	Complete Genome	Major	Full	2023-01-09	ASM2759550v1		GCA_027595505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/595/505/GCF_027595505.1_ASM2759550v1	./Klebsiella/GCF_027595505.1_ASM2759550v1_genomic.fna.gz
GCF_027595705.1	PRJNA224116	SAMN16387652	na	na	na	na	548	548	Klebsiella aerogenes	strain=S33_CRE34	na	latest	Complete Genome	Major	Full	2023-01-09	ASM2759570v1		GCA_027595705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/595/705/GCF_027595705.1_ASM2759570v1	./Klebsiella/GCF_027595705.1_ASM2759570v1_genomic.fna.gz
GCF_029717425.1	PRJNA224116	SAMN15488532	na	na	na	na	548	548	Klebsiella aerogenes	strain=RHB11-E1-C08	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971742v1		GCA_029717425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/717/425/GCF_029717425.1_ASM2971742v1	./Klebsiella/GCF_029717425.1_ASM2971742v1_genomic.fna.gz
GCF_029717585.1	PRJNA224116	SAMN15488518	na	na	na	na	548	548	Klebsiella aerogenes	strain=RHB08-SO-C04	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971758v1		GCA_029717585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/717/585/GCF_029717585.1_ASM2971758v1	./Klebsiella/GCF_029717585.1_ASM2971758v1_genomic.fna.gz
GCF_031042315.1	PRJNA224116	SAMN35365784	na	na	na	na	548	548	Klebsiella aerogenes	strain=2023CK-00602	na	latest	Complete Genome	Major	Full	2024-09-25	ASM3104231v3		GCA_031042315.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/042/315/GCF_031042315.1_ASM3104231v3	./Klebsiella/GCF_031042315.1_ASM3104231v3_genomic.fna.gz
GCF_034044195.1	PRJNA224116	SAMN38257105	na	na	na	na	548	548	Klebsiella aerogenes	strain=KA04	na	latest	Complete Genome	Major	Full	2023-12-03	ASM3404419v1		GCA_034044195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/044/195/GCF_034044195.1_ASM3404419v1	./Klebsiella/GCF_034044195.1_ASM3404419v1_genomic.fna.gz
GCF_034119905.1	PRJNA224116	SAMN38378067	na	na	na	na	548	548	Klebsiella aerogenes	strain=C21992	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3411990v1		GCA_034119905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/119/905/GCF_034119905.1_ASM3411990v1	./Klebsiella/GCF_034119905.1_ASM3411990v1_genomic.fna.gz
GCF_034119945.1	PRJNA224116	SAMN38378423	na	na	na	na	548	548	Klebsiella aerogenes	strain=C51857	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3411994v1		GCA_034119945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/119/945/GCF_034119945.1_ASM3411994v1	./Klebsiella/GCF_034119945.1_ASM3411994v1_genomic.fna.gz
GCF_034120075.1	PRJNA224116	SAMN38396342	na	na	na	na	548	548	Klebsiella aerogenes	strain=C82067	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3412007v1		GCA_034120075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/120/075/GCF_034120075.1_ASM3412007v1	./Klebsiella/GCF_034120075.1_ASM3412007v1_genomic.fna.gz
GCF_034120115.1	PRJNA224116	SAMN38395276	na	na	na	na	548	548	Klebsiella aerogenes	strain=C62024	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3412011v1		GCA_034120115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/120/115/GCF_034120115.1_ASM3412011v1	./Klebsiella/GCF_034120115.1_ASM3412011v1_genomic.fna.gz
GCF_034120285.1	PRJNA224116	SAMN38396338	na	na	na	na	548	548	Klebsiella aerogenes	strain=C71872	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3412028v1		GCA_034120285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/120/285/GCF_034120285.1_ASM3412028v1	./Klebsiella/GCF_034120285.1_ASM3412028v1_genomic.fna.gz
GCF_034121025.1	PRJNA224116	SAMN38396362	na	na	na	na	548	548	Klebsiella aerogenes	strain=C91664	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3412102v1		GCA_034121025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/121/025/GCF_034121025.1_ASM3412102v1	./Klebsiella/GCF_034121025.1_ASM3412102v1_genomic.fna.gz
GCF_034123205.1	PRJNA224116	SAMN38396442	na	na	na	na	548	548	Klebsiella aerogenes	strain=C132161	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3412320v1		GCA_034123205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/123/205/GCF_034123205.1_ASM3412320v1	./Klebsiella/GCF_034123205.1_ASM3412320v1_genomic.fna.gz
GCF_034125425.1	PRJNA224116	SAMN38396618	na	na	na	na	548	548	Klebsiella aerogenes	strain=C161661	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3412542v1		GCA_034125425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/125/425/GCF_034125425.1_ASM3412542v1	./Klebsiella/GCF_034125425.1_ASM3412542v1_genomic.fna.gz
GCF_034127495.1	PRJNA224116	SAMN38396620	na	na	na	na	548	548	Klebsiella aerogenes	strain=C212158	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3412749v1		GCA_034127495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/127/495/GCF_034127495.1_ASM3412749v1	./Klebsiella/GCF_034127495.1_ASM3412749v1_genomic.fna.gz
GCF_034128605.1	PRJNA224116	SAMN38397047	na	na	na	na	548	548	Klebsiella aerogenes	strain=C252072	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3412860v1		GCA_034128605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/128/605/GCF_034128605.1_ASM3412860v1	./Klebsiella/GCF_034128605.1_ASM3412860v1_genomic.fna.gz
GCF_034130585.1	PRJNA224116	SAMN38397048	na	na	na	na	548	548	Klebsiella aerogenes	strain=C262205	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3413058v1		GCA_034130585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/130/585/GCF_034130585.1_ASM3413058v1	./Klebsiella/GCF_034130585.1_ASM3413058v1_genomic.fna.gz
GCF_034132705.1	PRJNA224116	SAMN38397050	na	na	na	na	548	548	Klebsiella aerogenes	strain=C272187	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3413270v1		GCA_034132705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/132/705/GCF_034132705.1_ASM3413270v1	./Klebsiella/GCF_034132705.1_ASM3413270v1_genomic.fna.gz
GCF_034197875.1	PRJNA224116	SAMN38396735	na	na	na	na	548	548	Klebsiella aerogenes	strain=C242078	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3419787v1		GCA_034197875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/197/875/GCF_034197875.1_ASM3419787v1	./Klebsiella/GCF_034197875.1_ASM3419787v1_genomic.fna.gz
GCF_034197895.1	PRJNA224116	SAMN38396698	na	na	na	na	548	548	Klebsiella aerogenes	strain=C222139	na	latest	Complete Genome	Major	Full	2023-12-06	ASM3419789v1		GCA_034197895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/197/895/GCF_034197895.1_ASM3419789v1	./Klebsiella/GCF_034197895.1_ASM3419789v1_genomic.fna.gz
GCF_034330985.1	PRJNA224116	SAMN38788857	na	na	na	na	548	548	Klebsiella aerogenes	strain=2023CK-01571	na	latest	Complete Genome	Major	Full	2024-02-01	ASM3433098v2		GCA_034330985.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/330/985/GCF_034330985.1_ASM3433098v2	./Klebsiella/GCF_034330985.1_ASM3433098v2_genomic.fna.gz
GCF_036282765.1	PRJNA224116	SAMN38915981	na	na	na	na	548	548	Klebsiella aerogenes	strain=YD-K10	na	latest	Complete Genome	Major	Full	2024-01-28	ASM3628276v1		GCA_036282765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/282/765/GCF_036282765.1_ASM3628276v1	./Klebsiella/GCF_036282765.1_ASM3628276v1_genomic.fna.gz
GCF_036810575.1	PRJNA224116	SAMN38122022	na	na	na	na	548	548	Klebsiella aerogenes	strain=2023CK-01295	na	latest	Complete Genome	Major	Full	2024-09-25	ASM3681057v2		GCA_036810575.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/810/575/GCF_036810575.1_ASM3681057v2	./Klebsiella/GCF_036810575.1_ASM3681057v2_genomic.fna.gz
GCF_041282635.1	PRJNA224116	SAMN24965732	na	na	na	na	548	548	Klebsiella aerogenes	strain=2021CK-01796	na	latest	Complete Genome	Major	Full	2024-08-15	ASM4128263v1		GCA_041282635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/282/635/GCF_041282635.1_ASM4128263v1	./Klebsiella/GCF_041282635.1_ASM4128263v1_genomic.fna.gz
GCF_041283295.1	PRJNA224116	SAMN25755508	na	na	na	na	548	548	Klebsiella aerogenes	strain=2022CK-00074	na	latest	Complete Genome	Major	Full	2024-08-15	ASM4128329v1		GCA_041283295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/283/295/GCF_041283295.1_ASM4128329v1	./Klebsiella/GCF_041283295.1_ASM4128329v1_genomic.fna.gz
GCF_041318315.1	PRJNA224116	SAMN29495195	na	na	na	na	548	548	Klebsiella aerogenes	strain=OT206	na	latest	Complete Genome	Major	Full	2024-08-18	ASM4131831v1		GCA_041318315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/318/315/GCF_041318315.1_ASM4131831v1	./Klebsiella/GCF_041318315.1_ASM4131831v1_genomic.fna.gz
GCF_041379735.1	PRJNA224116	SAMN43160958	na	na	na	na	548	548	Klebsiella aerogenes	strain=YS-AT1	na	latest	Complete Genome	Major	Full	2024-08-22	ASM4137973v1		GCA_041379735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/379/735/GCF_041379735.1_ASM4137973v1	./Klebsiella/GCF_041379735.1_ASM4137973v1_genomic.fna.gz
GCF_042466135.1	PRJNA224116	SAMN37309006	na	na	na	na	548	548	Klebsiella aerogenes	strain=L907hy	na	latest	Complete Genome	Major	Full	2024-10-11	ASM4246613v1		GCA_042466135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/466/135/GCF_042466135.1_ASM4246613v1	./Klebsiella/GCF_042466135.1_ASM4246613v1_genomic.fna.gz
GCF_045277185.1	PRJNA224116	SAMN32778821	na	na	na	na	548	548	Klebsiella aerogenes	strain=GY22PK002	na	latest	Complete Genome	Major	Full	2024-11-26	ASM4527718v1		GCA_045277185.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/045/277/185/GCF_045277185.1_ASM4527718v1	./Klebsiella/GCF_045277185.1_ASM4527718v1_genomic.fna.gz
GCF_045277195.1	PRJNA224116	SAMN32778840	na	na	na	na	548	548	Klebsiella aerogenes	strain=GY22PK010	na	latest	Complete Genome	Major	Full	2024-11-26	ASM4527719v1		GCA_045277195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/045/277/195/GCF_045277195.1_ASM4527719v1	./Klebsiella/GCF_045277195.1_ASM4527719v1_genomic.fna.gz
