assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_000770155.1	PRJNA224116	SAMN03005138	na	na	na	na	550	550	Enterobacter cloacae	strain=GGT036	na	latest	Complete Genome	Major	Full	2014-10-31	ASM77015v1		GCA_000770155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/770/155/GCF_000770155.1_ASM77015v1	./Development/ThreeFold/data/external/Enterobacter/GCF_000770155.1_ASM77015v1_genomic.fna.gz
GCF_002303275.1	PRJNA224116	SAMN05831100	na	na	na	na	550	550	Enterobacter cloacae	strain=M12X01451	na	latest	Complete Genome	Major	Full	2017-08-01	ASM230327v1		GCA_002303275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/303/275/GCF_002303275.1_ASM230327v1	./Development/ThreeFold/data/external/Enterobacter/GCF_002303275.1_ASM230327v1_genomic.fna.gz
GCF_002982195.1	PRJNA224116	SAMN06448868	na	na	na	na	550	550	Enterobacter cloacae	strain=PIMB10EC27	na	latest	Complete Genome	Major	Full	2018-03-08	ASM298219v1		GCA_002982195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/982/195/GCF_002982195.1_ASM298219v1	./Development/ThreeFold/data/external/Enterobacter/GCF_002982195.1_ASM298219v1_genomic.fna.gz
GCF_004193715.1	PRJNA224116	SAMN10872819	na	na	na	na	550	550	Enterobacter cloacae	strain=CZ-1	na	latest	Complete Genome	Major	Full	2019-02-13	ASM419371v1		GCA_004193715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/193/715/GCF_004193715.1_ASM419371v1	./Development/ThreeFold/data/external/Enterobacter/GCF_004193715.1_ASM419371v1_genomic.fna.gz
GCF_009707405.1	PRJNA224116	SAMN13288306	na	na	na	na	550	550	Enterobacter cloacae	strain=CBG15936	na	latest	Complete Genome	Major	Full	2019-11-24	ASM970740v1		GCA_009707405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/707/405/GCF_009707405.1_ASM970740v1	./Development/ThreeFold/data/external/Enterobacter/GCF_009707405.1_ASM970740v1_genomic.fna.gz
GCF_013376815.1	PRJNA224116	SAMN15299128	na	na	na	assembly from type material	550	550	Enterobacter cloacae	strain=DSM 30054	na	latest	Complete Genome	Major	Full	2020-06-30	ASM1337681v1		GCA_013376815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/376/815/GCF_013376815.1_ASM1337681v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013376815.1_ASM1337681v1_genomic.fna.gz
GCF_014169295.1	PRJNA224116	SAMD00194526	na	na	na	na	550	550	Enterobacter cloacae	strain=WP5-S18-CRE-02	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416929v1		GCA_014169295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/169/295/GCF_014169295.1_ASM1416929v1	./Development/ThreeFold/data/external/Enterobacter/GCF_014169295.1_ASM1416929v1_genomic.fna.gz
GCF_016864115.1	PRJNA224116	SAMN12999973	na	na	na	na	550	550	Enterobacter cloacae	strain=14240244101	na	latest	Complete Genome	Major	Full	2021-02-11	ASM1686411v1		GCA_016864115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/115/GCF_016864115.1_ASM1686411v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016864115.1_ASM1686411v1_genomic.fna.gz
GCF_018140965.1	PRJNA224116	SAMN18753389	na	na	na	na	550	550	Enterobacter cloacae	strain=CZ862	na	latest	Complete Genome	Major	Full	2021-04-27	ASM1814096v1		GCA_018140965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/140/965/GCF_018140965.1_ASM1814096v1	./Development/ThreeFold/data/external/Enterobacter/GCF_018140965.1_ASM1814096v1_genomic.fna.gz
GCF_019047105.1	PRJNA224116	SAMN16357573	na	na	na	assembly from type material	550	550	Enterobacter cloacae	strain=FDAARGOS 1431	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904710v1		GCA_019047105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/047/105/GCF_019047105.1_ASM1904710v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019047105.1_ASM1904710v1_genomic.fna.gz
GCF_020540925.1	PRJNA224116	SAMN22169090	na	na	na	na	550	550	Enterobacter cloacae	strain=ECl_1.VN	na	latest	Complete Genome	Major	Full	2021-10-21	ASM2054092v1		GCA_020540925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/540/925/GCF_020540925.1_ASM2054092v1	./Development/ThreeFold/data/external/Enterobacter/GCF_020540925.1_ASM2054092v1_genomic.fna.gz
GCF_020882135.1	PRJNA224116	SAMN22871632	na	na	na	na	550	550	Enterobacter cloacae	strain=POL9	na	latest	Complete Genome	Major	Full	2021-11-16	ASM2088213v1		GCA_020882135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/882/135/GCF_020882135.1_ASM2088213v1	./Development/ThreeFold/data/external/Enterobacter/GCF_020882135.1_ASM2088213v1_genomic.fna.gz
GCF_021496745.1	PRJNA224116	SAMN14938331	na	na	na	na	550	550	Enterobacter cloacae	strain=MY490	na	latest	Complete Genome	Major	Full	2022-01-18	ASM2149674v1		GCA_021496745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/496/745/GCF_021496745.1_ASM2149674v1	./Development/ThreeFold/data/external/Enterobacter/GCF_021496745.1_ASM2149674v1_genomic.fna.gz
GCF_021497605.1	PRJNA224116	SAMN18311224	na	na	na	na	550	550	Enterobacter cloacae	strain=GX1Z-1L	na	latest	Complete Genome	Major	Full	2022-01-18	ASM2149760v1		GCA_021497605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/497/605/GCF_021497605.1_ASM2149760v1	./Development/ThreeFold/data/external/Enterobacter/GCF_021497605.1_ASM2149760v1_genomic.fna.gz
GCF_022220405.1	PRJNA224116	SAMN25692586	na	na	na	na	550	550	Enterobacter cloacae	na	AVS0889	latest	Complete Genome	Major	Full	2022-02-14	ASM2222040v1		GCA_022220405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/220/405/GCF_022220405.1_ASM2222040v1	./Development/ThreeFold/data/external/Enterobacter/GCF_022220405.1_ASM2222040v1_genomic.fna.gz
GCF_023238665.1	PRJNA224116	SAMN26686306	na	na	na	na	550	550	Enterobacter cloacae	strain=SD21	na	latest	Complete Genome	Major	Full	2022-05-04	ASM2323866v1		GCA_023238665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/238/665/GCF_023238665.1_ASM2323866v1	./Development/ThreeFold/data/external/Enterobacter/GCF_023238665.1_ASM2323866v1_genomic.fna.gz
GCF_023920605.1	PRJNA224116	SAMN26208495	na	na	na	na	550	550	Enterobacter cloacae	strain=EFN743	na	latest	Complete Genome	Major	Full	2022-06-27	ASM2392060v1		GCA_023920605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/920/605/GCF_023920605.1_ASM2392060v1	./Development/ThreeFold/data/external/Enterobacter/GCF_023920605.1_ASM2392060v1_genomic.fna.gz
GCF_024917615.1	PRJNA224116	SAMN28174020	na	na	na	na	550	550	Enterobacter cloacae	strain=3143	na	latest	Complete Genome	Major	Full	2022-09-04	ASM2491761v1		GCA_024917615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/917/615/GCF_024917615.1_ASM2491761v1	./Development/ThreeFold/data/external/Enterobacter/GCF_024917615.1_ASM2491761v1_genomic.fna.gz
GCF_025426135.1	PRJNA224116	SAMN29981189	na	na	na	na	550	550	Enterobacter cloacae	strain=2022CK-00409	na	latest	Complete Genome	Major	Full	2022-09-27	ASM2542613v1		GCA_025426135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/426/135/GCF_025426135.1_ASM2542613v1	./Development/ThreeFold/data/external/Enterobacter/GCF_025426135.1_ASM2542613v1_genomic.fna.gz
GCF_029873395.1	PRJNA224116	SAMN34233931	na	na	na	na	550	550	Enterobacter cloacae	strain=RMCH-M23-N	na	latest	Complete Genome	Major	Full	2023-04-26	ASM2987339v1		GCA_029873395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/873/395/GCF_029873395.1_ASM2987339v1	./Development/ThreeFold/data/external/Enterobacter/GCF_029873395.1_ASM2987339v1_genomic.fna.gz
GCF_030166415.1	PRJNA224116	SAMN35302190	na	na	na	na	550	550	Enterobacter cloacae	strain=TL15	na	latest	Complete Genome	Major	Full	2023-06-05	ASM3016641v1		GCA_030166415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/166/415/GCF_030166415.1_ASM3016641v1	./Development/ThreeFold/data/external/Enterobacter/GCF_030166415.1_ASM3016641v1_genomic.fna.gz
GCF_031851625.1	PRJNA224116	SAMN37298531	na	na	na	na	550	550	Enterobacter cloacae	strain=99183042147	na	latest	Complete Genome	Major	Full	2023-09-24	ASM3185162v1		GCA_031851625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/851/625/GCF_031851625.1_ASM3185162v1	./Development/ThreeFold/data/external/Enterobacter/GCF_031851625.1_ASM3185162v1_genomic.fna.gz
GCF_032349915.1	PRJNA224116	SAMN37529177	na	na	na	na	550	550	Enterobacter cloacae	strain=isolateF	na	latest	Complete Genome	Major	Full	2023-10-04	ASM3234991v1		GCA_032349915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/349/915/GCF_032349915.1_ASM3234991v1	./Development/ThreeFold/data/external/Enterobacter/GCF_032349915.1_ASM3234991v1_genomic.fna.gz
GCF_032352615.1	PRJNA224116	SAMN37529173	na	na	na	na	550	550	Enterobacter cloacae	strain=isolateB	na	latest	Complete Genome	Major	Full	2023-10-04	ASM3235261v1		GCA_032352615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/352/615/GCF_032352615.1_ASM3235261v1	./Development/ThreeFold/data/external/Enterobacter/GCF_032352615.1_ASM3235261v1_genomic.fna.gz
GCF_033802605.1	PRJNA224116	SAMN38124868	na	na	na	na	550	550	Enterobacter cloacae	strain=53EVA	na	latest	Complete Genome	Major	Full	2023-11-19	ASM3380260v1		GCA_033802605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/802/605/GCF_033802605.1_ASM3380260v1	./Development/ThreeFold/data/external/Enterobacter/GCF_033802605.1_ASM3380260v1_genomic.fna.gz
GCF_040834085.1	PRJNA224116	SAMN42392505	na	na	na	na	550	550	Enterobacter cloacae	strain=STK66-C	na	latest	Complete Genome	Major	Full	2024-07-25	ASM4083408v1		GCA_040834085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/834/085/GCF_040834085.1_ASM4083408v1	./Development/ThreeFold/data/external/Enterobacter/GCF_040834085.1_ASM4083408v1_genomic.fna.gz
GCF_040892575.1	PRJNA224116	SAMN42392504	na	na	na	na	550	550	Enterobacter cloacae	strain=STK49-C	na	latest	Complete Genome	Major	Full	2024-07-29	ASM4089257v1		GCA_040892575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/892/575/GCF_040892575.1_ASM4089257v1	./Development/ThreeFold/data/external/Enterobacter/GCF_040892575.1_ASM4089257v1_genomic.fna.gz
GCF_040892585.1	PRJNA224116	SAMN42392506	na	na	na	na	550	550	Enterobacter cloacae	strain=STK71-C	na	latest	Complete Genome	Major	Full	2024-07-29	ASM4089258v1		GCA_040892585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/892/585/GCF_040892585.1_ASM4089258v1	./Development/ThreeFold/data/external/Enterobacter/GCF_040892585.1_ASM4089258v1_genomic.fna.gz
GCF_043974055.1	PRJNA224116	SAMN39551818	na	na	na	na	550	550	Enterobacter cloacae	strain=ECC-003	na	latest	Complete Genome	Major	Full	2024-10-29	ASM4397405v1		GCA_043974055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/974/055/GCF_043974055.1_ASM4397405v1	./Development/ThreeFold/data/external/Enterobacter/GCF_043974055.1_ASM4397405v1_genomic.fna.gz
GCF_045348775.1	PRJNA224116	SAMN42392502	na	na	na	na	550	550	Enterobacter cloacae	strain=STK39-C	na	latest	Complete Genome	Major	Full	2024-11-27	ASM4534877v1		GCA_045348775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/045/348/775/GCF_045348775.1_ASM4534877v1	./Development/ThreeFold/data/external/Enterobacter/GCF_045348775.1_ASM4534877v1_genomic.fna.gz
GCF_045348785.1	PRJNA224116	SAMN42392503	na	na	na	na	550	550	Enterobacter cloacae	strain=STK48-C	na	latest	Complete Genome	Major	Full	2024-11-27	ASM4534878v1		GCA_045348785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/045/348/785/GCF_045348785.1_ASM4534878v1	./Development/ThreeFold/data/external/Enterobacter/GCF_045348785.1_ASM4534878v1_genomic.fna.gz
GCF_905331265.2	PRJNA224116	SAMEA8065834	na	na	reference genome	na	550	550	Enterobacter cloacae	na	1382	latest	Complete Genome	Major	Full	2022-05-24	AI2999v1_cpp		GCA_905331265.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/331/265/GCF_905331265.2_AI2999v1_cpp	./Development/ThreeFold/data/external/Enterobacter/GCF_905331265.2_AI2999v1_cpp_genomic.fna.gz
GCF_001022095.1	PRJNA224116	SAMN03733641	na	na	na	na	61645	61645	Enterobacter asburiae	strain=CAV1043	na	latest	Complete Genome	Major	Full	2015-06-09	ASM102209v1		GCA_001022095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/095/GCF_001022095.1_ASM102209v1	./Development/ThreeFold/data/external/Enterobacter/GCF_001022095.1_ASM102209v1_genomic.fna.gz
GCF_001521715.1	PRJNA224116	SAMN03742638	na	na	na	assembly from type material	61645	61645	Enterobacter asburiae	strain=ATCC 35953	na	latest	Complete Genome	Major	Full	2016-01-21	ASM152171v1		GCA_001521715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/521/715/GCF_001521715.1_ASM152171v1	./Development/ThreeFold/data/external/Enterobacter/GCF_001521715.1_ASM152171v1_genomic.fna.gz
GCF_003940765.1	PRJNA224116	SAMN10521483	na	na	na	na	61645	61645	Enterobacter asburiae	strain=CAV1043	na	latest	Complete Genome	Major	Full	2018-12-12	ASM394076v1		GCA_003940765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/940/765/GCF_003940765.1_ASM394076v1	./Development/ThreeFold/data/external/Enterobacter/GCF_003940765.1_ASM394076v1_genomic.fna.gz
GCF_007035645.1	PRJNA224116	SAMD00166948	na	na	na	na	61645	61645	Enterobacter asburiae	strain=1808-013	na	latest	Complete Genome	Major	Full	2019-05-14	ASM703564v1		GCA_007035645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/035/645/GCF_007035645.1_ASM703564v1	./Development/ThreeFold/data/external/Enterobacter/GCF_007035645.1_ASM703564v1_genomic.fna.gz
GCF_007035805.1	PRJNA224116	SAMD00166968	na	na	reference genome	na	61645	61645	Enterobacter asburiae	strain=17Nkhm-UP2	na	latest	Complete Genome	Major	Full	2019-05-14	ASM703580v1		GCA_007035805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/035/805/GCF_007035805.1_ASM703580v1	./Development/ThreeFold/data/external/Enterobacter/GCF_007035805.1_ASM703580v1_genomic.fna.gz
GCF_008364575.2	PRJNA224116	SAMN12560199	na	na	na	na	61645	61645	Enterobacter asburiae	strain=E2	na	latest	Complete Genome	Major	Full	2024-06-06	ASM836457v2		GCA_008364575.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/364/575/GCF_008364575.2_ASM836457v2	./Development/ThreeFold/data/external/Enterobacter/GCF_008364575.2_ASM836457v2_genomic.fna.gz
GCF_011396735.1	PRJNA224116	SAMD00197875	na	na	na	na	61645	61645	Enterobacter asburiae	strain=A2563	na	latest	Complete Genome	Major	Full	2020-02-06	ASM1139673v1		GCA_011396735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/396/735/GCF_011396735.1_ASM1139673v1	./Development/ThreeFold/data/external/Enterobacter/GCF_011396735.1_ASM1139673v1_genomic.fna.gz
GCF_013740195.1	PRJNA224116	SAMN15148650	na	na	na	na	61645	61645	Enterobacter asburiae	strain=RHBSTW-00542	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374019v1		GCA_013740195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/740/195/GCF_013740195.1_ASM1374019v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013740195.1_ASM1374019v1_genomic.fna.gz
GCF_013782005.1	PRJNA224116	SAMN15148766	na	na	na	na	61645	61645	Enterobacter asburiae	strain=RHBSTW-01009	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378200v1		GCA_013782005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/782/005/GCF_013782005.1_ASM1378200v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013782005.1_ASM1378200v1_genomic.fna.gz
GCF_013784425.1	PRJNA224116	SAMN15148645	na	na	na	na	61645	61645	Enterobacter asburiae	strain=RHBSTW-00516	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378442v1		GCA_013784425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/784/425/GCF_013784425.1_ASM1378442v1	./Development/ThreeFold/data/external/Enterobacter/GCF_013784425.1_ASM1378442v1_genomic.fna.gz
GCF_015168595.1	PRJNA224116	SAMN16515958	na	na	na	na	61645	61645	Enterobacter asburiae	strain=SD4L	na	latest	Complete Genome	Major	Full	2020-11-02	ASM1516859v1		GCA_015168595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/168/595/GCF_015168595.1_ASM1516859v1	./Development/ThreeFold/data/external/Enterobacter/GCF_015168595.1_ASM1516859v1_genomic.fna.gz
GCF_016027695.1	PRJNA224116	SAMN13450422	na	na	na	assembly from type material	61645	61645	Enterobacter asburiae	strain=FDAARGOS_892	na	latest	Complete Genome	Major	Full	2020-12-14	ASM1602769v1		GCA_016027695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/027/695/GCF_016027695.1_ASM1602769v1	./Development/ThreeFold/data/external/Enterobacter/GCF_016027695.1_ASM1602769v1_genomic.fna.gz
GCF_017347425.1	PRJNA224116	SAMD00282211	na	na	na	na	61645	61645	Enterobacter asburiae	strain=En30	na	latest	Complete Genome	Major	Full	2021-02-26	ASM1734742v1		GCA_017347425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/347/425/GCF_017347425.1_ASM1734742v1	./Development/ThreeFold/data/external/Enterobacter/GCF_017347425.1_ASM1734742v1_genomic.fna.gz
GCF_018394395.1	PRJNA224116	SAMN19111026	na	na	na	na	61645	61645	Enterobacter asburiae	strain=L1 delta-T1RM	na	latest	Complete Genome	Major	Full	2021-05-18	ASM1839439v1		GCA_018394395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/394/395/GCF_018394395.1_ASM1839439v1	./Development/ThreeFold/data/external/Enterobacter/GCF_018394395.1_ASM1839439v1_genomic.fna.gz
GCF_019048485.1	PRJNA224116	SAMN16357574	na	na	na	na	61645	61645	Enterobacter asburiae	strain=FDAARGOS 1432	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904848v1		GCA_019048485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/048/485/GCF_019048485.1_ASM1904848v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019048485.1_ASM1904848v1_genomic.fna.gz
GCF_019428505.1	PRJNA224116	SAMN18388147	na	na	na	na	61645	61645	Enterobacter asburiae	strain=WW-19C	na	latest	Complete Genome	Major	Full	2021-07-31	ASM1942850v1		GCA_019428505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/428/505/GCF_019428505.1_ASM1942850v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019428505.1_ASM1942850v1_genomic.fna.gz
GCF_019968785.1	PRJNA224116	SAMN18917003	na	na	na	na	61645	61645	Enterobacter asburiae	strain=JBIWA007	na	latest	Complete Genome	Major	Full	2021-09-14	ASM1996878v1		GCA_019968785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/968/785/GCF_019968785.1_ASM1996878v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019968785.1_ASM1996878v1_genomic.fna.gz
GCF_019968865.1	PRJNA224116	SAMN18916999	na	na	na	na	61645	61645	Enterobacter asburiae	strain=JBIWA002	na	latest	Complete Genome	Major	Full	2021-09-14	ASM1996886v1		GCA_019968865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/968/865/GCF_019968865.1_ASM1996886v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019968865.1_ASM1996886v1_genomic.fna.gz
GCF_019973695.1	PRJNA224116	SAMD00268104	na	na	na	na	61645	61645	Enterobacter asburiae	strain=Ent261	na	latest	Complete Genome	Major	Full	2021-09-02	ASM1997369v1		GCA_019973695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/973/695/GCF_019973695.1_ASM1997369v1	./Development/ThreeFold/data/external/Enterobacter/GCF_019973695.1_ASM1997369v1_genomic.fna.gz
GCF_022570715.1	PRJNA224116	SAMN26527994	na	na	na	na	61645	61645	Enterobacter asburiae	strain=5549	na	latest	Complete Genome	Major	Full	2022-03-15	ASM2257071v1		GCA_022570715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/570/715/GCF_022570715.1_ASM2257071v1	./Development/ThreeFold/data/external/Enterobacter/GCF_022570715.1_ASM2257071v1_genomic.fna.gz
GCF_023023045.1	PRJNA224116	SAMN21379558	na	na	na	na	61645	61645	Enterobacter asburiae	strain=161373-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2302304v1		GCA_023023045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/023/045/GCF_023023045.1_ASM2302304v1	./Development/ThreeFold/data/external/Enterobacter/GCF_023023045.1_ASM2302304v1_genomic.fna.gz
GCF_023023145.1	PRJNA224116	SAMN21379553	na	na	na	na	61645	61645	Enterobacter asburiae	strain=AR2284-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2302314v1		GCA_023023145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/023/145/GCF_023023145.1_ASM2302314v1	./Development/ThreeFold/data/external/Enterobacter/GCF_023023145.1_ASM2302314v1_genomic.fna.gz
GCF_023023265.1	PRJNA224116	SAMN21379552	na	na	na	na	61645	61645	Enterobacter asburiae	strain=AR0468-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2302326v1		GCA_023023265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/023/265/GCF_023023265.1_ASM2302326v1	./Development/ThreeFold/data/external/Enterobacter/GCF_023023265.1_ASM2302326v1_genomic.fna.gz
GCF_023101705.1	PRJNA224116	SAMN21379551	na	na	na	na	61645	61645	Enterobacter asburiae	strain=16773-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2310170v1		GCA_023101705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/101/705/GCF_023101705.1_ASM2310170v1	./Development/ThreeFold/data/external/Enterobacter/GCF_023101705.1_ASM2310170v1_genomic.fna.gz
GCF_024599655.1	PRJNA224116	SAMN29928038	na	na	na	na	61645	61645	Enterobacter asburiae	strain=R_A5.MM	na	latest	Complete Genome	Major	Full	2022-08-09	ASM2459965v1		GCA_024599655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/599/655/GCF_024599655.1_ASM2459965v1	./Development/ThreeFold/data/external/Enterobacter/GCF_024599655.1_ASM2459965v1_genomic.fna.gz
GCF_024917675.1	PRJNA224116	SAMN28174002	na	na	na	na	61645	61645	Enterobacter asburiae	strain=2497	na	latest	Complete Genome	Major	Full	2022-09-04	ASM2491767v1		GCA_024917675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/917/675/GCF_024917675.1_ASM2491767v1	./Development/ThreeFold/data/external/Enterobacter/GCF_024917675.1_ASM2491767v1_genomic.fna.gz
GCF_025999975.1	PRJNA224116	SAMD00535934	na	na	na	na	61645	61645	Enterobacter asburiae	strain=KAM576	na	latest	Complete Genome	Major	Full	2022-10-11	ASM2599997v1		GCA_025999975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/999/975/GCF_025999975.1_ASM2599997v1	./Development/ThreeFold/data/external/Enterobacter/GCF_025999975.1_ASM2599997v1_genomic.fna.gz
GCF_027595525.1	PRJNA224116	SAMN16387623	na	na	na	na	61645	61645	Enterobacter asburiae	strain=S3_CRE3	na	latest	Complete Genome	Major	Full	2023-01-09	ASM2759552v1		GCA_027595525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/595/525/GCF_027595525.1_ASM2759552v1	./Development/ThreeFold/data/external/Enterobacter/GCF_027595525.1_ASM2759552v1_genomic.fna.gz
GCF_028622135.1	PRJNA224116	SAMN32733969	na	na	na	na	61645	61645	Enterobacter asburiae	strain=2022CK-00757	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862213v1		GCA_028622135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/622/135/GCF_028622135.1_ASM2862213v1	./Development/ThreeFold/data/external/Enterobacter/GCF_028622135.1_ASM2862213v1_genomic.fna.gz
GCF_030179805.1	PRJNA224116	SAMN30974111	na	na	na	na	61645	61645	Enterobacter asburiae	strain=2017-45-80	na	latest	Complete Genome	Major	Full	2023-06-06	ASM3017980v1		GCA_030179805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/179/805/GCF_030179805.1_ASM3017980v1	./Development/ThreeFold/data/external/Enterobacter/GCF_030179805.1_ASM3017980v1_genomic.fna.gz
GCF_030179835.1	PRJNA224116	SAMN30974110	na	na	na	na	61645	61645	Enterobacter asburiae	strain=2017-45-54-05	na	latest	Complete Genome	Major	Full	2023-06-06	ASM3017983v1		GCA_030179835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/179/835/GCF_030179835.1_ASM3017983v1	./Development/ThreeFold/data/external/Enterobacter/GCF_030179835.1_ASM3017983v1_genomic.fna.gz
GCF_030406145.1	PRJNA224116	SAMN35981008	na	na	na	na	61645	61645	Enterobacter asburiae	strain=RG1	na	latest	Complete Genome	Major	Full	2023-07-04	ASM3040614v1		GCA_030406145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/406/145/GCF_030406145.1_ASM3040614v1	./Development/ThreeFold/data/external/Enterobacter/GCF_030406145.1_ASM3040614v1_genomic.fna.gz
